Title,Authors,Topics,Abstract,Code,Dataset,PDF,Paper Page
CASHformer: Cognition Aware SHape Transformer for Longitudinal Analysis,"Sarasua, Ignacio;Pölsterl, Sebastian;Wachinger, Christian",Machine Learning - Other; Computer Aided Diagnosis; Machine Learning - Model Generalizability; Machine Learning - Transfer learning; Modalities - MRI; Organ - Brain,"Modeling temporal changes in subcortical structures is crucial for a better understanding of the progression of Alzheimer’s disease (AD). Given their flexibility to adapt to heterogeneous sequence lengths, mesh-based transformer architectures have been proposed in the past for predicting hippocampus deformations across time. However, one of the main limitations of transformers is the large amount of trainable parameters, which makes the application on small datasets very challenging. In addition, current methods do not include relevant non-image information that can help to identify AD-related patterns in the progression. To this end, we introduce CASHformer, a transformer-based framework to model longitudinal shape trajectories in AD. CASHformer incorporates the idea of pre-trained transformers as universal compute engines that generalize across a wide range of tasks by freezing most layers during fine-tuning. This reduces the number of parameters by over 90% with respect to the original model and therefore enables the application of large models on small datasets without overfitting.In addition, CASHformer models cognitive decline to reveal AD atrophy patterns in the temporal sequence.Our results show that CASHformer reduces the reconstruction error by 73% compared to previously proposed methods. Moreover, the accuracy of detecting patients progressing to AD increases by 3% with imputing missing longitudinal shape data.",https://github.com/ai-med,,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_5,https://conferences.miccai.org/2022/papers/084-Paper1369.html
Censor-aware Semi-supervised Learning for Survival Time Prediction from Medical Images,"Hermoza, Renato;Maicas, Gabriel;Nascimento, Jacinto C.;Carneiro, Gustavo",Outcome/disease prediction; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Modalities - CT; Modalities - Histopathology,"Survival time prediction from medical images is important for treatment planning, where accurate estimations can improve healthcare quality. One issue affecting the training of survival models is censored data. Most of the current survival prediction approaches are based on Cox models that can deal with censored data, but their application scope is limited because they output a hazard function instead of a survival time. On the other hand, methods that predict survival time usually ignore censored data, resulting in an under-utilization of the training set. In this work, we propose a new training method that predicts survival time using all censored and uncensored data. We propose to treat censored data as samples with a lower-bound time to death and estimate pseudo labels to semi-supervise a censor-aware survival time regressor. We evaluate our method on pathology and x-ray images from the TCGA-GM and NLST datasets. Our results establish the state-of-the-art survival prediction accuracy on both datasets.",https://github.com/renato145/CASurv,,https://link.springer.com/chapter/10.1007/978-3-031-16449-1_21,https://conferences.miccai.org/2022/papers/085-Paper0894.html
CephalFormer: Incorporating Global Structure Constraint into Visual Features for General Cephalometric Landmark Detection,"Jiang, Yankai;Li, Yiming;Wang, Xinyue;Tao, Yubo;Lin, Jun;Lin, Hai",Computer Aided Diagnosis; Modalities - CT; Organ - Musculoskeleton,"Accurate cephalometric landmark detection is a crucial step in orthodontic diagnosis and therapy planning. However, existing deep learning-based methods lack the ability to explicitly model the complex dependencies among visual features and landmarks. Therefore, they fail to adaptively encode the landmark’s global structure constraint into the representation of visual concepts and suffer from large biases in landmark localization. In this work, we propose CephalFormer, which exploits the correlations between visual concepts and landmarks to provide meaningful guidance for accurate 2D and 3D cephalometric landmark detection. CephalFormer explores local-global anatomical contents in a coarse-to-fine fashion and consists of two stages: (1) a new efficient Transformer-based architecture for coarse landmark localization; (2) a novel paradigm based on self-attention to represent visual clues and landmarks in one coherent feature space for fine-scale landmark detection. We evaluated CephalFormer on two public cephalometric landmark detection benchmarks and a real-patient dataset consisting of 150 skull CBCT volumes. Experiments show that CephalFormer significantly outperforms the state-of-the-art methods, demonstrating its generalization capability and stability to naturally handle both 2D and 3D scenarios under a unified framework.",,,https://link.springer.com/chapter/10.1007/978-3-031-16437-8_22,https://conferences.miccai.org/2022/papers/086-Paper0497.html
Cerebral Microbleeds Detection Using a 3D Feature Fused Region Proposal Network with Hard Sample Prototype Learning,"Kim, Jun-Ho;Al-masni, Mohammed A.;Lee, Seul;Lee, Haejoon;Kim, Dong-Hyun",Computer Aided Diagnosis; Machine Learning - Other; Modalities - MRI; Organ - Brain; Organ - Vessel; Outcome/disease prediction,"Cerebral Microbleeds (CMBs) are chronic deposits of small blood products in the brain tissues, which have explicit relation to cerebrovascular diseases, including cognitive decline, intracerebral hemorrhage, and cerebral infarction. However, manual detection of the CMBs is a time-consuming and error-prone process be-cause of the sparse and tiny properties of CMBs. Also, the detection of CMBs is commonly affected by the existence of many CMB mimics that cause a high false-positive rate (FPR), such as calcification, iron depositions, and pial vessels. This paper proposes an efficient single-stage deep learning framework for the au-tomatic detection of CMBs. The structure consists of a 3D U-Net employed as a backbone and Region Proposal Network (RPN). To significantly reduce the FPs, we developed a new scheme, containing Feature Fusion Module (FFM) that greatly detects small candidates utilizing contextual information and Hard Sample Prototype Learning (HSPL) that mines CMB mimics and generates additional loss term called concentration loss using Convolutional Prototype Learning (CPL). The proposed network utilizes Susceptibility-Weighted Imaging (SWI) and phase images as 3D input to efficiently capture 3D information. The proposed model was trained and tested using data containing 114 subjects with 365 CMBs. The performance of vanilla RPN shows a sensitivity of 93.33% and an average number of false positives per subject (FPavg) of 14.73. In contrast, the proposed Feature Fused RPN that utilizes the HSPL outperforms the vanilla RPN and achieves a sensitivity of 94.66% and FPavg of 0.86.",,,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_43,https://conferences.miccai.org/2022/papers/087-Paper2197.html
CFDA: Collaborative Feature Disentanglement and Augmentation for Pulmonary Airway Tree Modeling of COVID-19 CTs,"Zhang, Minghui;Zhang, Hanxiao;Yang, Guang-Zhong;Gu, Yun",Machine Learning - Transfer learning; Modalities - CT; Organ - Lung,"Detailed modeling of the airway tree from CT scan is important for 3D navigation involved in endobronchial intervention including for those patients infected with the novel coronavirus. Deep learning methods have the potential for automatic airway segmentation but require large annotated datasets for training, which is difficult for a small patient population and rare cases. Due to the unique attributes of noisy COVID-19 CTs (e.g., ground-glass opacity and consolidation), vanilla 3D Convolutional Neural Networks (CNNs) trained on clean CTs are difficult to be generalized to noisy CTs. In this work, a Collaborative Feature Disentanglement and Augmentation framework (CFDA) is proposed to harness the intrinsic topological knowledge of the airway tree from clean CTs incorporated with unique bias features extracted from the noisy CTs. Firstly, we utilize the clean CT scans and a small amount of labeled noisy CT scans to jointly acquire a bias-discriminative encoder. Feature-level augmentation is then designed to perform feature sharing and augmentation, which diversifies the training samples and increases the generalization ability. Detailed evaluation results on patient datasets demonstrated considerable improvements in the CFDA network. It has been shown that the proposed method achieves superior segmentation performance of airway in COVID-19 CTs against other state-of-the-art transfer learning methods.",https://github.com/Puzzled-Hui/CFDA,http://www.pami.sjtu.edu.cn/Show/56/126,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_48,https://conferences.miccai.org/2022/papers/088-Paper0402.html
Characterization of brain activity patterns across states of consciousness based on variational auto-encoders,"Gomez, Chloé;Grigis, Antoine;Uhrig, Lynn;Jarraya, Béchir",Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Computer Aided Diagnosis; Modalities - MRI; Organ - Brain; Visualisation in Biomedical Imaging,"Decoding the levels of consciousness from cortical activity recording is a major challenge in neuroscience. The spontaneous fluctuations of brain activity through different patterns across time are monitored using resting-state functional MRI. The different dynamic functional configurations of the brain during resting-state are also called “brain states”. The specific structure of each pattern, lifetime, and frequency have already been studied but the overall organization remains unclear. Recent studies showed that low-dimensional models are adequate to capture the correlation structure of neural activity during rest. One remaining question addressed here is the characterization of the latent feature space. We trained a dense Variational Auto-Encoder (dVAE) to find a low two-dimensional representation that maps dynamic functional connectivity to probability distributions. A two-stage approach for latent feature space characterization is proposed to facilitate the results’ interpretation. In this approach, we first dissect the topography of the brain states and then perform a receptive field analysis to track the effect of each connection. The proposed framework instill interpretability and explainability of the latent space, unveiling biological insights on the states of consciousness. It is applied on a non-human primate dataset acquired under different experimental conditions (awake state, anesthesia induced loss of consciousness).",,,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_40,https://conferences.miccai.org/2022/papers/089-Paper1601.html
CheXRelNet: An Anatomy-Aware Model for Tracking Longitudinal Relationships between Chest X-Rays,"Karwande, Gaurang;Mbakwe, Amarachi B.;Wu, Joy T.;Celi, Leo A.;Moradi, Mehdi;Lourentzou, Ismini",Computer Aided Diagnosis; Machine Learning - Other; Outcome/disease prediction,"Despite the progress in utilizing deep learning to automate chest radiograph interpretation and disease diagnosis tasks, change between sequential Chest X-rays (CXRs) has received limited attention. Monitoring the progression of pathologies that are visualized through chest imaging poses several challenges in anatomical motion estimation and image registration, \ie spatially aligning the two images and modeling temporal dynamics in change detection. In this work, we propose \modelname, a neural model that can track longitudinal pathology change relations between two CXRs. \modelname incorporates local and global visual features, utilizes inter-image and intra-image anatomical information, and learns dependencies between anatomical region attributes, to accurately predict disease change for a pair of CXRs. Experimental results on the Chest ImaGenome dataset show increased downstream performance compared to baselines. Code is available at https://github.com/PLAN-Lab/ChexRelNet.",https://github.com/PLAN-Lab/ChexRelNet,https://physionet.org/content/mimic-cxr-jpg/2.0.0/;https://physionet.org/content/chest-imagenome/1.0.0/,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_55,https://conferences.miccai.org/2022/papers/090-Paper1593.html
ChrSNet: Chromosome Straightening using Self-attention Guided Networks,"Zheng, Sunyi;Li, Jingxiong;Shui, Zhongyi;Zhu, Chenglu;Zhang, Yunlong;Chen, Pingyi;Yang, Lin",Modalities - Microscopy; Computer Aided Diagnosis; Machine Learning - Other,"Karyotyping is an important procedure to assess the possible existence of chromosomal abnormalities. However, because of the non-rigid nature, chromosomes are usually heavily curved in microscopic images and such deformed shapes hinder the chromosome analysis for cytogeneticists. In this paper, we present a self-attention guided framework to erase the curvature of chromosomes. The proposed framework extracts spatial information and local textures to preserve banding patterns in a regression module. With complementary information from the bent chromosome, a refinement module is designed to further improve fine details. In addition, we propose two dedicated geometric constraints to maintain the length and restore the distortion of chromosomes. To train our framework, we create a synthetic dataset where curved chromosomes are generated from the real-world straight chromosomes by grid-deformation. Quantitative and qualitative experiments are conducted on synthetic and real-world data. Experimental results show that our proposed method can effectively straighten bent chromosomes while keeping banding details and length.",https://github.com/lijx1996/ChrSNet,,https://link.springer.com/chapter/10.1007/978-3-031-16440-8_12,https://conferences.miccai.org/2022/papers/091-Paper1588.html
CIRDataset: A large-scale Dataset for Clinically-Interpretable lung nodule Radiomics and malignancy prediction,"Choi, Wookjin;Dahiya, Navdeep;Nadeem, Saad",Computational Anatomy and Physiology; Image Segmentation; Modalities - CT; Organ - Abdomen; Visualisation in Biomedical Imaging,"Spiculations/lobulations, sharp/curved spikes on the surface of lung nodules, are good predictors of lung cancer malignancy and hence, are routinely assessed and reported by radiologists as part of the standardized Lung-RADS clinical scoring criteria. Given the 3D geometry of the nodule and 2D slice-by-slice assessment by radiologists, manual spiculation/lobulation annotation is a tedious task and thus no public datasets exist to date for probing the importance of these clinically-reported features in the SOTA malignancy prediction algorithms. As part of this paper, we release a large-scale Clinically-Interpretable Radiomics Dataset, CIRDataset, containing 956 radiologist QA/QC’ed spiculation/lobulation annotations on segmented lung nodules from two public datasets, LIDC-IDRI (N=883) and LUNGx (N=73). We also present an end-to-end deep learning model based on multi-class Voxel2Mesh extension to segment nodules (while preserving spikes), classify spikes (sharp/spiculation and curved/lobulation), and perform malignancy prediction. Previous methods have performed malignancy prediction for LIDC and LUNGx datasets but without robust attribution to any clinically reported/actionable features (due to known hyperparameter sensitivity issues with general attribution schemes). With the release of this comprehensively-annotated CIRDataset and end-to-end deep learning baseline, we hope that malignancy prediction methods can validate their explanations, benchmark against our baseline, and provide clinically-actionable insights. Dataset, code, pretrained models, and docker containers are available at \url{https://github.com/nadeemlab/CIR}.",https://github.com/nadeemlab/CIR,https://zenodo.org/record/6762573,https://link.springer.com/chapter/10.1007/978-3-031-16443-9_2,https://conferences.miccai.org/2022/papers/092-Paper2297.html
Class Impression for Data-free Incremental Learning,"Ayromlou, Sana;Abolmaesumi, Purang;Tsang, Teresa;Li, Xiaoxiao",Machine Learning - Continual Learning; Machine Learning - Model Generalizability; Machine Learning - Other; Modalities - Ultrasound; Organ - Heart,"Standard deep learning-based classification approaches require collecting all samples from all classes in advance and are trained offline. This paradigm may not be practical in real-world clinical applications, where new classes are incrementally introduced through the addition of new data. Class incremental learning is a strategy allowing learning from such data. However, a major challenge is catastrophic forgetting, i.e., performance degradation on previous classes when adapting a trained model to new data. Prior methodologies to alleviate this challenge save a portion of training data require perpetual storage of such data that may introduce privacy issues. Here, we propose a novel data-free class incremental learning framework that first synthesizes data from the model trained on previous classes to generate a class impression. Subsequently, it updates the model by combining the synthesized data with new class data. To do so, we incorporate a cosine normalized Cross-entropy loss to mitigate the adverse effects of the imbalance, a margin loss to increase separation among previous classes and new ones, and an intra-domain contrastive loss to generalize the model trained on the synthesized data to real data. We compare our proposed framework with state-of-the-art methods in class incremental learning, where we demonstrate improvement in accuracy for the classification of 11,062 echocardiography cine series of patients. Code is available at https://github.com/sanaAyrml/Class-Impresion-for-Data-free-Incremental-Learning",https://github.com/sanaAyrml/Class-Impresion-for-Data-free-Incremental-Learning.git,,https://link.springer.com/chapter/10.1007/978-3-031-16440-8_31,https://conferences.miccai.org/2022/papers/093-Paper1320.html
Classification-aided High-quality PET Image Synthesis via Bidirectional Contrastive GAN with Shared Information Maximization,"Fei, Yuchen;Zu, Chen;Jiao, Zhengyang;Wu, Xi;Zhou, Jiliu;Shen, Dinggang;Wang, Yan",Image Reconstruction; Modalities - PET/SPECT; Organ - Brain,"Positron emission tomography (PET) is a pervasively adopted nuclear imaging technique, however, its inherent tracer radiation inevitably causes potential health hazards to patients. To obtain high-quality PET image while reducing radiation exposure, this paper proposes an algorithm for high-quality standard-dose PET (SPET) synthesis from low-dose PET (LPET) image. Specifically, considering that LPET images and SPET images come from the same subjects, we argue that there is abundant shared content and structural information between LPET and SPET domains, which are helpful for improving synthesis performance. To this end, we innovatively propose a bi-directional contrastive generative adversarial network (BiC-GAN), containing a master network and an auxiliary network. Both networks implement intra-domain reconstruction and inter-domain synthesis tasks, aiming to extract shared information from LPET and SPET domains, respectively. Meanwhile, the contrastive learning strategy is also introduced to two networks for enhancing feature representation capability and acquiring more domain-independent information. To maximize the shared information extracted from two domains, we further design a domain alignment module to constrain the consistency of the shared information extracted from the two domains. On the other hand, since synthesized PET images can be used to assist disease diagnosis, such as mild cognitive impairment (MCI) identification, the MCI classification task is incorporated into PET image synthesis to further improve clinical applicability of the synthesized PET image through direct feedback from the classification task. Evaluated on a Real Human Brain dataset, our proposed method is demonstrated to achieve state-of-the-art performance quantitatively and qualitatively.",,,https://link.springer.com/chapter/10.1007/978-3-031-16446-0_50,https://conferences.miccai.org/2022/papers/094-Paper1363.html
Clinical-realistic Annotation for Histopathology Images with Probabilistic Semi-supervision: A Worst-case Study,"Xu, Ziyue;Myronenko, Andriy;Yang, Dong;Roth, Holger R.;Zhao, Can;Wang, Xiaosong;Xu, Daguang",Machine Learning - Data efficient Learning; Computer Aided Diagnosis; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Machine Learning - Uncertainty; Modalities - Histopathology,"Acquiring pixel-level annotation has been a major challenge for machine learning methods in medical image analysis. Such difficulty mainly comes from two sources: localization requiring high expertise, and delineation requiring tedious and time-consuming work. Existing methods of easing the annotation effort mostly focus on the latter one, the extreme of which is replacing the delineation with a single label for all cases. We postulate that under a clinical-realistic setting, such methods alone may not always be effective in reducing the annotation requirements from conventional classification/detection algorithms, because the major difficulty can come from localization, which is often neglected but can be critical in medical domain, especially for histopathology images. In this work, we performed a worst-case scenario study to identify the information loss from missing detection. To tackle the challenge, we 1) proposed a different annotation strategy to image data with different levels of disease severity, 2) combined semi- and self-supervised representation learning with probabilistic weakly supervision to make use of the proposed annotations, and 3) illustrated its effectiveness in recovering useful information under the same worst-case scenario. As a shift from previous convention, it can potentially save significant time for experts’ annotation for AI model development.",,https://camelyon16.grand-challenge.org/Data/,https://link.springer.com/chapter/10.1007/978-3-031-16434-7_8,https://conferences.miccai.org/2022/papers/095-Paper0431.html
CLTS-GAN: Color-Lighting-Texture-Specular Reflection Augmentation for Colonoscopy,"Mathew, Shawn;Nadeem, Saad;Kaufman, Arie",Surgical Data Science; Modalities - Endoscope; Modalities - Video; Organ - Abdomen; Visualisation in Biomedical Imaging,"Automated analysis of optical colonoscopy (OC) video frames (to assist endoscopists during OC) is challenging due to variations in color, lighting, texture, and specular reflections. Previous methods either remove some of these variations via preprocessing (making pipelines cumbersome) or add diverse training data with annotations (but expensive and time-consuming). We present CLTS-GAN, a new deep learning model that gives fine control over color, lighting, texture, and specular reflection synthesis for OC video frames. We show that adding these colonoscopy-specific augmentations to the training data can improve state-of-the-art polyp detection/segmentation methods as well as drive next generation of OC simulators for training medical students. The code and pre-trained models for CLTS-GAN are available on Computational Endoscopy Platform GitHub (\url{https://github.com/nadeemlab/CEP}).",https://github.com/nadeemlab/CEP,,https://link.springer.com/chapter/10.1007/978-3-031-16449-1_49,https://conferences.miccai.org/2022/papers/096-Paper2314.html
Collaborative Quantization Embeddings for Intra-Subject Prostate MR Image Registration,"Shen, Ziyi;Yang, Qianye;Shen, Yuming;Giganti, Francesco;Stavrinides, Vasilis;Fan, Richard;Moore, Caroline;Rusu, Mirabela;Sonn, Geoffrey;Torr, Philip;Barratt, Dean;Hu, Yipeng",Image Registration; Machine Learning - Model Generalizability; Modalities - MRI; Organ - Other,"Image registration is useful for quantifying morphological changes in longitudinal MR images from prostate cancer patients. This paper describes a development in improving the learning-based registration algorithms, for this challenging clinical application often with highly variable yet limited training data. First, we report that the latent space can be clustered into a much lower dimensional space than that commonly found as bottleneck features at the deep layer of a trained registration network. Based on this observation, we propose a hierarchical quantization method, discretizing the learned feature vectors using a jointly-trained dictionary with a constrained size, in order to improve the generalisation of the registration networks. Furthermore, a novel collaborative dictionary is independently optimised to incorporate additional prior information, such as the segmentation of the gland or other regions of interest, in the latent quantized space. Based on 216 real clinical images from 86 prostate cancer patients, we show the efficacy of both the designed components. Improved registration accuracy was obtained with statistical significance, in terms of both Dice on gland and target registration error on corresponding landmarks, the latter of which achieved 5.46 mm, an improvement of 28.7\% from the baseline without quantization. Experimental results also show that the difference in performance was indeed minimised between training and testing data.",,,https://link.springer.com/chapter/10.1007/978-3-031-16446-0_23,https://conferences.miccai.org/2022/papers/097-Paper0726.html
Combining mixed-format labels for AI-based pathology detection pipeline in a large-scale knee MRI study,"Kornreich, Micha;Park, JinHyeong;Braun, Joschka;Pawar, Jayashri;Browning, James;Herzog, Richard;Odry, Benjamin;Zhang, Li",Organ - Musculoskeleton; Computational (Integrative) Pathology; Computer Aided Diagnosis; Modalities - MRI; Outcome/disease prediction,"Labeling for pathology detection is a laborious task, performed by highly trained and expensive experts. Datasets often have mixed formats, including a mix of pathology positional labels and categorical labels. Successfully combining mixed-format data from multiple institutions for model training and evaluation is critical for model generalization. Herein, we describe a novel machine-learning method to augment a categorical dataset with positional information. This is inspired by the emerging data-centric AI paradigm, which focuses on systematically changing data to improve performance, rather than changing the model. In order to improve on a baseline of reducing the positional labels to categorical data, we propose a generalizable two-stage method that directs model attention to regions where pathologies are highly likely to occur, exploiting all the mixed-format data. The proposed approach was evaluated using four different knee MRI pathology detection tasks, including anterior cruciate ligament (ACL) integrity and injury age (5082 cases), and medial compartment cartilage (MCC) high-grade defects and subchondral edema detection (4251 cases). For these tasks, we achieved specificities and sensitivities between 90-94% and 78-93%, respectively, which were comparable to the inter-reader agreement results. On all tasks, we report an increase in AUC score, and an average of 8% specificity and 4% sensitivity improvement, as compared to the baseline approach. Combining a UNet network with a morphological peak-finding algorithm, our method also provides defect localization, with average accuracies between 4.3-5.1 mm. In addition, we demonstrate that our model generalizes well on a publicly available ACL tear dataset of 717 cases, without re-training, achieving 90% specificity and 100% sensitivity. The proposed method can be used to optimize image classification tasks in other medical or non-medical domains, which often have a mixture of categorical and positional labels.",,,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_18,https://conferences.miccai.org/2022/papers/098-Paper0779.html
Combining multiple atlases to estimate data-driven mappings between functional connectomes using optimal transport,"Dadashkarimi, Javid;Karbasi, Amin;Scheinost, Dustin",Machine Learning - Model Generalizability; Visualisation in Biomedical Imaging,"Connectomics is a popular approach for understanding the brain with neuroimaging data. Yet, a connectome generated from one atlas is different in size, topology, and scale compared to a connectome generated from another atlas. These differences hinder interpreting, generalizing, and combining connectomes and downstream results from different atlases. Recently, it was proposed that a mapping between atlases can be estimated such that connectomes from one atlas (\textit{i.e.}, source atlas) can be reconstructed into a connectome from a different atlas (\textit{i.e.}, target atlas) without re-processing the data. This approach used optimal transport to estimate the mapping between one source atlas and one target atlas. Yet, restricting the optimal transport problem to only a single source atlases ignores additional information when multiple source atlases are available, which is likely. Here, we propose a novel optimal transport based solution to combine information from multiple source atlases to better estimate connectomes for the target atlas. Reconstructed connectomes based on multiple source atlases are more similar to their ``gold-standard’’ counterparts and better at predicting IQ than reconstructed connectomes based on a single source mapping. Importantly, these results hold for a wide-range of different atlases. Overall, our approach promises to increase the generalization of connectome-based results across different atlases.",https://github.com/dadashkarimi/carot,https://www.humanconnectome.org/study/hcp-young-adult/document/900-subjects-data-release,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_37,https://conferences.miccai.org/2022/papers/099-Paper2128.html
Computer-aided Tuberculosis Diagnosis with Attribute Reasoning Assistance,"Pan, Chengwei;Zhao, Gangming;Fang, Junjie;Qi, Baolian;Liu, Jiaheng;Fang, Chaowei;Zhang, Dingwen;Li, Jinpeng;Yu, Yizhou",Computer Aided Diagnosis; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning,"Although deep learning algorithms have been intensively developed for computer-aided tuberculosis diagnosis (CTD), they mainly depend on carefully annotated datasets, leading to much time and resource consumption. Weakly supervised learning (WSL), which leverages coarse-grained labels to accomplish fine-grained tasks, has the potential to solve this problem. In this paper, we first propose a new largescale tuberculosis (TB) chest X-ray dataset, namely tuberculosis chest Xray attribute dataset (TBX-Att), and then establish an attribute-assisted weakly supervised framework to classify and localize TB by leveraging the attribute information to overcome the insufficiency of supervision in WSL scenarios. Specifically, first, the TBX-Att dataset contains 2000 X-ray images with seven kinds of attributes for TB relational reasoning, which are annotated by experienced radiologists. It also includes the public TBX11K dataset with 11200 X-ray images to facilitate weakly supervised detection. Second, we exploit a multi-scale feature interaction model for TB area classification and detection with attribute relational reasoning. The proposed model is evaluated on the TBXAtt dataset and will serve as a solid baseline for future research. The code and data will be available at https://github.com/GangmingZhao/tb-attribute-weak-localization.",https://github.com/GangmingZhao/tb-attribute-weak-localization.,https://github.com/GangmingZhao/tb-attribute-weak-localization,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_59,https://conferences.miccai.org/2022/papers/100-Paper1882.html
Conditional Generative Data Augmentation for Clinical Audio Datasets,"Seibold, Matthias;Hoch, Armando;Farshad, Mazda;Navab, Nassir;Fürnstahl, Philipp",Surgical Data Science; Modalities - other; Organ - Musculoskeleton,"In this work, we propose a novel data augmentation method for clinical audio datasets based on a conditional Wasserstein Generative Adversarial Network with Gradient Penalty (cWGAN-GP), operating on log-mel spectrograms. To validate our method, we created a clinical audio dataset which was recorded in a real-world operating room during Total Hip Arthroplasty (THA) procedures and contains typical sounds which resemble the different phases of the intervention. We demonstrate the capability of the proposed method to generate realistic class-conditioned samples from the dataset distribution and show that training with the generated augmented samples outperforms classical audio augmentation methods in terms of classification performance. The performance was evaluated using a ResNet-18 classifier which shows a mean Macro F1-score improvement of 1.70% in a 5-fold cross validation experiment using the proposed augmentation method. Because clinical data is often expensive to acquire, the development of realistic and high-quality data augmentation methods is crucial to improve the robustness and generalization capabilities of learning-based algorithms which is especially important for safety-critical medical applications. Therefore, the proposed data augmentation method is an important step towards improving the data bottleneck for clinical audio-based machine learning systems.",https://rocs.balgrist.ch/en/open-access/,https://rocs.balgrist.ch/en/open-access/,https://link.springer.com/chapter/10.1007/978-3-031-16449-1_33,https://conferences.miccai.org/2022/papers/101-Paper0377.html
Conditional VAEs for confound removal and normative modelling of neurodegenerative diseases,"Lawry Aguila, Ana;Chapman, James;Janahi, Mohammed;Altmann, Andre",Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Machine Learning - Interpretability / Explainability; Machine Learning - Transfer learning; Modalities - MRI; Outcome/disease prediction,"Understanding pathological mechanisms for heterogeneous brain disorders is a difficult challenge. Normative modelling provides a statistical description of the `normal’ range that can be used at subject level to detect deviations, which relate to disease presence, disease severity or disease subtype. Here we trained a conditional Variational Autoencoder (cVAE) on structural MRI data from healthy controls to create a normative model conditioned on confounding variables such as age. The cVAE allows us to use deep learning to identify complex relationships that are independent of these confounds which might otherwise inflate pathological effects. We propose a latent deviation metric and use it to quantify deviations in individual subjects with neurological disorders and, in an independent Alzheimer’s disease dataset, subjects with varying degrees of pathological ageing. Our model is able to identify these disease cohorts as deviations from the normal brain in such a way that reflect disease severity. Code and trained models are publicly available at https://anonymous.4open.science/r/normativecVAE-395C.",https://github.com/alawryaguila/normativecVAE,https://adni.loni.usc.edu/data-samples/access-data/;https://www.ukbiobank.ac.uk/enable-your-research/apply-for-access,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_41,https://conferences.miccai.org/2022/papers/102-Paper1704.html
Consistency-based Semi-supervised Evidential Active Learning for Diagnostic Radiograph Classification,"Balaram, Shafa;Nguyen, Cuong M.;Kassim, Ashraf;Krishnaswamy, Pavitra",Machine Learning - Active Learning; Computer Aided Diagnosis; Machine Learning - Data efficient Learning; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Machine Learning - Uncertainty; Modalities - other; Organ - Lung; Organ - Other,"Deep learning approaches achieve state-of-the-art performance for classifying radiology images, but rely on large labelled datasets that require resource-intensive annotation by specialists. Both semi-supervised learning and active learning can be utilised to mitigate this annotation burden. However, there is limited work on combining the advantages of semi-supervised and active learning approaches for multi-label medical image classification. Here, we introduce a novel Consistency-based Semi-supervised Evidential Active Learning framework (CSEAL). Specifically, we leverage predictive uncertainty based on theories of evidence and subjective logic to develop an end-to-end integrated approach that combines consistency-based semi-supervised learning with uncertainty-based active learning. We apply our approach to enhance four leading consistency-based semi-supervised learning methods: Pseudo-labelling, Virtual Adversarial Training, Mean Teacher and NoTeacher. Extensive evaluations on multi-label Chest X-Ray classification tasks demonstrate that CSEAL achieves substantive performance improvements over two leading semi-supervised active learning baselines. Further, a class-wise breakdown of results shows that our approach can substantially improve accuracy on rarer abnormalities with fewer labelled samples.",,https://nihcc.app.box.com/v/ChestXray-NIHCC,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_64,https://conferences.miccai.org/2022/papers/103-Paper2792.html
Consistency-preserving Visual Question Answering in Medical Imaging,"Tascon-Morales, Sergio;Márquez-Neila, Pablo;Sznitman, Raphael",Machine Learning - Interpretability / Explainability; Computer Aided Diagnosis; Modalities - other; Organ - Eye; Outcome/disease prediction,"Visual Question Answering (VQA) models take an image and a natural-language question as input and infer the answer to the question. Recently, VQA systems in medical imaging have gained popularity thanks to potential advantages such as patient engagement and second opinions for clinicians. While most research efforts have been focused on improving architectures and overcoming data-related limitations, answer consistency has been overlooked even though it plays a critical role in establishing trustworthy models. In this work, we propose a novel loss function and corresponding training procedure that allows the inclusion of relations between questions into the training process. Specifically, we consider the case where implications between perception and reasoning questions are known a-priori. To show the benefits of our approach, we evaluate it on the clinically relevant task of Diabetic Macular Edema (DME) staging from fundus imaging. Our experiments show that our method outperforms state-of-the-art baselines, not only by improving model consistency, but also in terms of overall model accuracy. Our code and data are available at https://github.com/sergiotasconmorales/consistency_vqa.",https://github.com/sergiotasconmorales/consistency_vqa,https://drive.google.com/file/d/1qKW6OIL2QdoJ9_xVwaDpfuVBLVnjQr-V/view?usp=sharing,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_37,https://conferences.miccai.org/2022/papers/104-Paper0744.html
