Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Predicting Age-related Macular Degeneration Progression from Retinal Optical Coherence Tomography with Intra-Subject Temporal Consistency,Arunava Chakravarty;Taha Emre;Dmitrii Lachinov;Antoine Rivail;Ursula Schmidt-Erfurth;Hrvoje Bogunović,Oral,Survival Analysis;Optical Coherence Tomography;retina;Disease progression;Disease Forecasting;Prognosis;Age-related Macular Degeneration,,"The wide variability in the progression rates of Age-Related Macular Degeneration (AMD) and the absence of well-established clinical biomarkers make it difficult to predict an individual's risk of AMD progression from intermediate stage (iAMD) to late dry stage (dAMD) using Optical Coherence Tomography (OCT) scans.
To address this challenge, we propose to jointly train an AMD stage classifier to discriminate between iAMD and dAMD with a Neural-ODE that models the future trajectory of the disease progression in the learned embedding space. A temporal ordering is imposed such that the distance of a scan from the decision hyperplane of the AMD stage classifier is inversely related to its time-to-conversion. In addition, an intra-subject temporal consistency in the predicted conversion risk scores is ensured by incorporating a pair of longitudinal scans from the same eye during training. We evaluated our proposed method on a longitudinal dataset comprising 235 eyes (3,534 OCT scans) with 40 converters. The results demonstrate the effectiveness of our approach, achieving an average area under the ROC of 0.84 for predicting conversion within the next 6, 12, 18 and 24 months. Additionally, the Concordance Index of 0.78 surpasses the performance of several popular methods for survival analysis.",,https://openreview.net/pdf/86708a9387d771b0b4e305a8867348769b53bb5e.pdf,https://openreview.net/forum?id=x7EqWCyO5X
Predicting Atrial Fibrillation Treatment Outcome with Siamese Multi-modal Fusion and Cardiac Digital Twins,Alexander M. Zolotarev;Abbas Khan Rayabat Khan;Gregory Slabaugh;Caroline Roney,Oral,Electrophysiology;Digital twins;Multi-modal fusion;Personalized medicine,,"Atrial fibrillation, the most common heart rhythm disorder, presents challenges in treatment due to difficulty pinpointing the patient-specific regions of abnormal electrical activity. 
While biophysical simulations of cardiac electrophysiology create a digital twin of atrial electrical activity based on CT or MRI scans, testing various treatment strategies on them is time-consuming and impractical on clinical timescales.
Our proposed pipeline, incorporating Siamese architecture, fuses latent representations of multi-modal features extracted from atrial digital twin before any therapy and predicts the outcomes of several treatment strategies.
A large in-silico dataset of 1000 virtual patients, generated from clinical data, was utilized to provide the biophysical simulations before (used for feature extraction) and after (used for calculating ground truth labels depending on whether atrial fibrillation terminates or not) various treatment strategies.  
By accurately predicting freedom from atrial fibrillation, our pipeline paves the way for personalized atrial fibrillation therapy with a fast and precise selection of optimal treatments.",,https://openreview.net/pdf/d8123ff3e5030860135d6a23017d01aff61f20c9.pdf,https://openreview.net/forum?id=hV2WtoJKGp
Re-DiffiNet: Modeling discrepancy in tumor segmentation using diffusion models,Tianyi Ren;Abhishek Sharma;Juampablo E Heras Rivera;Lakshmi Harshitha Rebala;Ethan Honey;Agamdeep Chopra;Mehmet Kurt,Oral,Tumor segmentation;DDPMs;MRI;Deep learning,,"Identification of tumor margins is essential for surgical decision-making for glioblastoma patients and provides reliable assistance for neurosurgeons. Despite improvements in deep learning architectures for tumor segmentation over the years, creating a fully autonomous system suitable for clinical floors remains a formidable challenge because the model predictions have not yet reached the desired level of accuracy and generalizability for clinical applications. Generative modeling techniques have seen significant improvements in recent times. Specifically, Generative Adversarial Networks (GANs) and Denoising diffusion probabilistic models (DDPMs) have been used to generate higher-quality images with fewer artifacts and finer attributes. In this work, we introduce a framework called Re-Diffinet for modeling the discrepancy between the outputs of a segmentation model like U-Net and the ground truth, using DDPMs. By explicitly modeling the discrepancy, the results show an average improvement of 0.55\% in the Dice score and 16.28\% in 95\% Hausdorff Distance from cross-validation over 5-folds, compared to the state-of-the-art U-Net segmentation model. The code is available:",,https://openreview.net/pdf/c6012cf11e709a371b3299fbf67e11c471ca09dc.pdf,https://openreview.net/forum?id=vCEMidGVbv
Semi-Supervised Segmentation via Embedding Matching,weiyi xie;Nathalie Willems;Nikolas Lessmann;Tom Gibbons;Daniele De Massari,Oral,Semi-supervised Segmentation;Pseudo-labeling,,"Deep convolutional neural networks are widely used in medical image segmentation but require many labeled images for training. Annotating three-dimensional medical images is a time-consuming and costly process. To overcome this limitation, we propose a novel semi-supervised segmentation method that leverages mostly unlabeled images and a small set of labeled images in training. 

Our approach involves assessing prediction uncertainty to identify reliable predictions on unlabeled voxels from the teacher model. These voxels serve as pseudo-labels for training the student model. In voxels where the teacher model produces unreliable predictions, pseudo-labeling is carried out based on voxel-wise embedding correspondence using reference voxels from labeled images.

We applied this method to automate hip bone segmentation in CT images, achieving notable results with just 4 CT scans. The proposed approach yielded a Hausdorff distance with 95th percentile (HD95) of 3.30 and IoU of 0.929, surpassing existing methods achieving HD95 (4.07) and IoU (0.927) at their best.",,https://openreview.net/pdf/3516801de75e8d28146d07c61a02328d537194b4.pdf,https://openreview.net/forum?id=xkqLQoFQbl
SINR: Spline-enhanced implicit neural representation for multi-modal registration,Vasiliki Sideri-Lampretsa;Julian McGinnis;Huaqi Qiu;Magdalini Paschali;Walter Simson;Daniel Rueckert,Oral,implicit neural representations;image registration;multi-modal;free form deformations,,"Deformable image registration has undergone a transformative shift with the advent of deep learning. While convolutional neural networks (CNNs) allow for accelerated registration, they exhibit reduced accuracy compared to iterative pairwise optimization methods and require extensive training cohorts. Based on the advances in representing signals with neural networks, implicit neural representations (INRs) have emerged in the registration community to model dense displacement fields continuously. Using a pairwise registration setup, INRs mitigate the bias learned over a cohort of patients while leveraging advanced methodology and gradient-based optimization. However, the coordinate sampling scheme makes dense transformation parametrization with an INR prone to generating physiologically implausible configurations resulting in spatial folding. In this paper, we introduce SINR - a method to parameterize the continuous deformable transformation represented by an INR using Free Form Deformations (FFD). SINR allows for multi-modal deformable registration while mitigating folding issues found in current INR-based registration methods. SINR outperforms existing state-of-the-art methods on both 3D mono- and multi-modal brain registration on the CamCAN dataset, demonstrating its capabilities for pairwise mono- and multi-modal image registration.",,https://openreview.net/pdf/5e7691159da23e7d04836e765dd0ee67bae1906a.pdf,https://openreview.net/forum?id=V5XDYSRcQP
Slide-SAM: Medical SAM Meets Sliding Window,Quan Quan;Fenghe Tang;Zikang Xu;Heqin Zhu;S Kevin Zhou,Oral,segmentation; interactive segmentation,,"The Segment Anything Model (SAM) has achieved a notable success in two-dimensional image segmentation in natural images. However, the substantial gap between medical and natural images hinders its direct application to medical image segmentation tasks. Particularly in 3D medical images, SAM struggles to learn contextual relationships between slices, limiting its practical applicability. Moreover, applying 2D SAM to 3D images requires prompting the entire volume, which is time- and label-consuming. To address these problems, we propose Slide-SAM, which treats a stack of three adjacent slices as a prediction window. It firstly takes three slices from a 3D volume and point- or bounding box prompts on the central slice as inputs to predict segmentation masks for all three slices. Subsequently, the masks of the top and bottom slices are then used to generate new prompts for adjacent slices. Finally, step-wise prediction can be achieved by sliding the prediction window forward or backward through the entire volume. Our model is trained on multiple public and private medical datasets and demonstrates its effectiveness through extensive 3D segmetnation experiments, with the help of minimal prompts. Code is available at https://github.com/Curli-quan/Slide-SAM.",,https://openreview.net/pdf/46c2f9252cd749ae697349afe58da24c12bcca48.pdf,https://openreview.net/forum?id=LNdU9RTv3L
Spatio-Temporal Encoding of Brain Dynamics with Surface Masked Autoencoders,Simon Dahan;Logan Zane John Williams;Yourong Guo;Daniel Rueckert;Emma Claire Robinson,Oral,Vision Transformers;Cortical Analysis;fMRI Encoding;Geometric Deep Learning,,"The development of robust and generalisable models for encoding the spatio-temporal dynamics of human brain activity is crucial for advancing neuroscientific discoveries. However, significant individual variation in the organisation of the human cerebral cortex makes it difficult to identify population-level trends in these signals. Recently, Surface Vision Transformers (SiTs) have emerged as a promising approach for modelling cortical signals, yet they face some limitations in low-data scenarios due to the lack of inductive biases in their architecture. To address these challenges, this paper proposes the surface Masked AutoEncoder (sMAE) and video surface Masked AutoEncoder (vsMAE) - for multivariate and spatio-temporal pre-training of cortical signals over regular icosahedral grids. These models are trained to reconstruct cortical feature maps from masked versions of the input by learning strong latent representations of cortical structure and function. Such representations translate into better modelling of individual phenotypes and enhanced performance in downstream tasks. The proposed approach was evaluated on cortical phenotype regression using data from the young adult Human Connectome Project (HCP) and developing HCP (dHCP). Results show that (v)sMAE pre-trained models improve phenotyping prediction performance on multiple tasks by $\ge 26\%$, and offer faster convergence relative to models trained from scratch.  Finally, we show that pre-training vision transformers on large datasets, such as the UK Biobank (UKB), supports transfer learning to low-data regimes. Our code and pre-trained models are publicly available at https://github.com/metrics-lab/surface-masked-autoencoders.",,https://openreview.net/pdf/0b64f8f4773f5567d3af9fd3e40cf62fc8b272a0.pdf,https://openreview.net/forum?id=9G7ZEYHLVJ
The Multiscale Surface Vision Transformer,Simon Dahan;Logan Zane John Williams;Daniel Rueckert;Emma Claire Robinson,Oral,Vision Transformers;Cortical Imaging;Geometric Deep Learning;Segmentation;Neurodevelopment,,"Surface meshes are a favoured domain for representing structural and functional information on the human cortex, but their complex topology and geometry pose significant challenges for deep learning analysis. While Transformers have excelled as domain-agnostic architectures for sequence-to-sequence learning, the quadratic cost of the self-attention operation remains an obstacle for many dense prediction tasks. Inspired by some of the latest advances in hierarchical modelling with vision transformers, we introduce the Multiscale Surface Vision Transformer (MS-SiT) as a backbone architecture for surface deep learning. The self-attention mechanism is applied within local-mesh-windows to allow for high-resolution sampling of the underlying data, while a shifted-window strategy improves the sharing of information between windows. Neighbouring patches are successively merged, allowing the MS-SiT to learn hierarchical representations suitable for any prediction task. Results demonstrate that the MS-SiT outperforms existing surface deep learning methods for neonatal phenotyping prediction tasks using the Developing Human Connectome Project (dHCP) dataset. Furthermore, building the MS-SiT backbone into a U-shaped architecture for surface segmentation demonstrates competitive results on cortical parcellation using the UK Biobank (UKB) and manually-annotated MindBoggle datasets. Code and trained models are publicly available at https://github.com/metrics-lab/surface-vision-transformers.",,https://openreview.net/pdf/9c08e873a85bd0f400316b94f1e3e9a3a4624814.pdf,https://openreview.net/forum?id=jeLDTCFltu
ThickV-Stain: Unprocessed Thick Tissues Virtual Staining for Rapid Intraoperative Histology,Lulin Shi;Xingzhong Hou;Ivy H. M. Wong;Simon C. K. Chan;Zhenghui Chen;Claudia T. K. Lo;Terence T. W. Wong,Oral,Virtual staining;deep learning;label-free imaging;unprocessed biological tissues,,"Virtual staining has shown great promise in realizing a rapid and low-cost clinical alternative for pathological examinations, eliminating the need for chemical reagents and laborious staining procedures. However, most of the previous studies mainly focus on thin slice samples, which still require tissue sectioning and are unsuitable for intraoperative use. In this paper, we propose a multi-scale model to virtually stain label-free and slide-free biological tissues, allowing hematoxylin- and eosin- (H&E) staining generation in less than a minute for an image with 100 million pixels. We name this ThickV-Stain model, specifically developed to virtually stain intricated and unprocessed thick tissues. We harness the ability of a multi-scale network to encourage the model to capture multiple-level micromorphological characteristics from low-resolution images. Experimental results highlight the advantages of our multi-scale method for virtual staining on unprocessed thick samples. We also show the effectiveness of ThickV-Stain on thin sections, showing generalizability to other clinical workflows. The proposed method enables us to obtain virtually stained images from unstained samples within minutes and can be seamlessly integrated with downstream pathological analysis tasks, providing an efficient alternative scheme for intraoperative assessment as well as general pathological examination.",,https://openreview.net/pdf/9b0168e964db72479a52fb138e183f42299cac6d.pdf,https://openreview.net/forum?id=X8Rh7gLtDu
A Comprehensive Benchmark of Supervised and Self-supervised Pre-training on Multi-view Chest X-ray Classification,Muhammad Muneeb Afzal;Muhammad Osama Khan;Yi Fang,Poster,Multi-view X-ray;self-supervised;pre-training,,"Chest X-ray analysis in medical imaging has largely focused on single-view methods. However, recent advancements have led to the development of multi-view approaches that harness the potential of multiple views for the same patient. Although these methods have shown improvements, it is especially difficult to collect large multi-view labeled datasets owing to the prohibitive annotation costs and acquisition times. Hence, it is crucial to address the multi-view setting in the low data regime. Pre-training is a critical component to ensure efficient performance in this low data regime, as evidenced by its improvements in natural and medical imaging. However, in the multi-view setup, such pre-training strategies have received relatively little attention and ImageNet initialization remains largely the norm. We bridge this research gap by conducting an extensive benchmarking study illustrating the efficacy of 10 strong supervised and self-supervised models pre-trained on both natural and medical images for multi-view chest X-ray classification. We further examine the performance in the low data regime by training these methods on 1%, 10%, and 100% fractions of the training set. Moreover, our best models yield significant improvements compared to existing state-of-the-art multi-view approaches, outperforming them by as much as 9.9%, 8.8% and 1.6% on the 1%, 10%, and 100% data fractions respectively. We hope this benchmark will spur the development of stronger multi-view medical imaging models, similar to the role of such benchmarks in other computer vision and medical imaging domains. As open science, we make our code publicly available to aid in the development of stronger multi-view models.",,https://openreview.net/pdf/4205de11a3a9979766f71628bbe3fa58e27ecf08.pdf,https://openreview.net/forum?id=YUMVjxdIqn
A Patch-based Student-Teacher Pyramid Matching Approach to Anomaly Detection in 3D Magnetic Resonance Imaging,Johannes Schwarz;Lena Will;Jörg Wellmer;Axel Mosig,Poster,magnetic resonance imaging;anomaly detection;semi-supervised learning;student-teacher feature pyramid matching;voxel and image-level detection,,"Anomaly detection on 3D magnet resonance images (MRI) is of high medical relevance in the context of detecting lesions associated with different diseases. Yet, reliable anomaly detection in MRI images involves major challenges, specifically taking into account information in 3D, and the need to localize relatively small and subtle abnormalities within the context of whole organ MRIs. In this paper, a top-down approach, which uses student-teacher feature pyramid matching (STFPM) for detecting anomalies at image and voxel level, is applied to 3D brain MRI inputs. The combination of a 3D patch based self-supervised pre-training and axial-coronal-sagittal (ACS) convolutions pushes the performance above that of f-AnoGAN (bottom-up). The evaluation is based on a tumor dataset.",,https://openreview.net/pdf/46f662cd342ebb2ecbdfb7ea07068e6bbeef8c2e.pdf,https://openreview.net/forum?id=vh01Nd5PCl
A recurrent network for segmenting the thrombus on brain MRI in patients with hyper-acute ischemic stroke,Sofia Vargas Ibarra;Vincent Martin VIGNERON;Sonia Garcia Salicetti;Hichem Maaref;Jonathan Kobold;Nicolas Chausson;Yann Lhermitte;Didier Smadja,Poster,hyperacute stroke;brain imagery;MRI modalities;lesion;thrombus;spatial recurrence;deep learning,,"In the stroke workflow, timely decision-making is crucial. Identifying, localizing, and measuring occlusive arterial thrombi during initial imaging is a critical step that triggers the choice of therapeutic treatment for optimizing vascular re-canalization. We present a recurrent model that segments the thrombus in patients suffering from a hyper-acute stroke. A cross-attention module is defined to merge the diffusion and susceptibility-weighted modalities available in Magnetic Resonance Imaging (MRI), which are fed to a modified version of the Convolutional Long-Short-Term Memory (CLSTM) model. It detects almost all the thrombi with a Dice higher than 0.6. The lesion segmentation prediction reduces the false positives to almost zero and the performance is comparable between distal and proximal occlusions.",,https://openreview.net/pdf/1c33441c319ed964e0579f13d59696bbec097d6f.pdf,https://openreview.net/forum?id=mXAzv35dnm
Active Learning with the nnUNet and Sample Selection with Uncertainty-Aware Submodular Mutual Information Measure,Bernhard Föllmer;Kenrick Schulze;Christian Wald;Sebastian Stober;Wojciech Samek;Marc Dewey,Poster,Deep Learning;Active Learning;Medical Image Segmentation;nnUNet;Submodular Subset Selection,,"Annotating medical images for segmentation tasks is a time-consuming process that requires
expert knowledge. Active learning can reduce this annotation cost and achieve optimal
model performance by selecting only the most informative samples for annotation. However, the eectiveness of active learning sample selection strategies depends on the model
architecture and training procedure used. The nnUNet has achieved impressive results in
various automated medical image segmentation tasks due to its self-configuring pipeline
for automated model design and training. This raises the question of whether the nnUNet
is applicable in an active learning setting to avoid cumbersome manual configuration of
the training process and improve accessibility for non-experts in deep learning-based segmentation. This paper compares various sample selection strategies in an active learning
setting in which the self-configuring nnUNet is used as the segmentation model. Additionally, we propose a new sample selection strategy for UNet-like architectures: USIM - Uncertainty-Aware Submodular Mutual Information Measure. The method combines
uncertainty and submodular mutual information to select batches of uncertain, diverse,
and representative samples. We evaluate the performance gain and labeling costs on three
medical image segmentation tasks with different segmentation challenges. Our findings
demonstrate that utilizing nnUNet as the segmentation model in an active learning setting is feasible, and most sampling strategies outperform random sampling. Furthermore,
we demonstrate that our proposed method yields a significant improvement compared to
existing baseline methods.",,https://openreview.net/pdf/0a7e7243830f4c49e5d58df26bd8f10c71bea19c.pdf,https://openreview.net/forum?id=2yrhjc2iZl
ADAPT: Multimodal Learning for Detecting Physiological Changes under Missing Modalities,Julie Mordacq;Leo Milecki;Maria Vakalopoulou;Steve Oudot;Vicky Kalogeiton,Poster,Multimodality;Missing Modalities;Contrastive Learning;Biomedical signals,,"Multimodality has recently gained attention in the medical domain, where imaging or video modalities may be integrated with biomedical signals or health records. Yet, two challenges remain: balancing the contributions of modalities, especially in cases with a limited amount of data available, and tackling missing modalities. To address both issues, in this paper, we introduce the AnchoreD multimodAl Physiological Transformer (ADAPT), a multimodal, scalable framework with two key components: (i) aligning all modalities in the space of the strongest, richest modality (called anchor) to learn a joint embedding space, 
and (ii) a Masked Multimodal Transformer, leveraging both inter- and intra-modality correlations while handling missing modalities. We focus on detecting physiological changes in two real-life scenarios: stress in individuals induced by specific triggers and fighter pilots' loss of consciousness induced by g-forces. We validate the generalizability of ADAPT through extensive experiments on two datasets for these tasks, where we set the new state of the art while demonstrating its robustness across various modality scenarios and its high potential for real-life applications. Our code is available at https://github.com/jumdc/ADAPT.git.",,https://openreview.net/pdf/d6be467cfbc314098da9c7cb039519c8b562bb5f.pdf,https://openreview.net/forum?id=WDZg4P97gr
Advancing Multiplex Immunofluorescence Imaging Cell Detection using Semi-Supervised Learning with Pseudo-Labeling,Yasin Shokrollahi;Karina Pinao Gonzales;Maria Esther Salvatierra;Simon P. Castillo;Tanishq Gautam;Pingjun Chen;B. Leticia Rodriguez;Sara Ranjbar;Patient Mosaic Team;Luisa Solis Soto;Yinyin Yuan;Xiaoxi Pan,Poster,Semi-supervised Learning;Cell Detection;Computational Pathology;Multiplex Imaging,,"Accurate cell detection in multiplex immunofluorescence (mIF) is crucial for quantifying and analyzing the spatial distribution of complex cellular patterns within the tumor microenvironment. Despite its importance, cell detection in mIF is challenging, primarily due to difficulties obtaining comprehensive annotations. To address the challenge of limited and unevenly distributed annotations, we introduced a streamlined semi-supervised approach that effectively leveraged partially pathologist-annotated single-cell data in multiplexed images across different cancer types. We assessed three leading object detection models, Faster R-CNN, YOLOv5s, and YOLOv8s, with partially annotated data, selecting YOLOv8s for optimal performance. This model was subsequently used to generate pseudo labels, which enriched our dataset by adding more detected labels than the original partially annotated data, thus increasing its generalization and the comprehensiveness of cell detection. By fine-tuning the detector on the original dataset and the generated pseudo labels, we tested the refined model on five distinct cancer types using fully annotated data by pathologists. Our model achieved an average precision of 90.42%, recall of 85.09%, and an F1 Score of 84.75%, underscoring our semi-supervised model's robustness and effectiveness. This study contributes to analyzing multiplexed images from different cancer types at cellular resolution by introducing sophisticated object detection methodologies and setting a novel approach to effectively navigate the constraints of limited annotated data with semi-supervised learning.",,https://openreview.net/pdf/f30a1560d642746d9d18c9796a768b66a3d68c73.pdf,https://openreview.net/forum?id=RabL0WcGHo
Analysis of Transformers for Medical Image Retrieval,Arvapalli Sai Susmitha;Vinay P. Namboodiri,Poster,Content-Based Medical Image Retrieval;Vision Transformers;Deep Learning;Contrastive Learning;Explainable AI.,,"This paper investigates the application of transformers to medical image retrieval. Although various methods have been attempted in this domain, transformers have not been extensively explored. Leveraging vision transformers, we consider co-attention between image tokens. Two main aspects are investigated: the analysis of various architectures and parameters for transformers and the evaluation of explanation techniques. Specifically, we employ contrastive learning to retrieve attention-based images that consider the relationships between query and database images. Our experiments on diverse medical datasets, such as ISIC 2017, COVID-19 chest X-ray, and Kvasir, using multiple transformer architectures, demonstrate superior performance compared to convolution-based methods and transformers using cross-entropy losses. Further, we conducted a quantitative evaluation of various state-of-the-art explanation techniques using insertion-deletion metrics, in addition to basic qualitative assessments. Among these methods, Transformer Input Sampling (TIS) stands out, showcasing superior performance and enhancing interpretability, thus distinguishing it from black-box models.",,https://openreview.net/pdf/eae2e14b5aae7a07b60f56260526fc46e42b183e.pdf,https://openreview.net/forum?id=7w5IHAybj3
Annotation-Efficient Strategy for Segmentation of 3D Body Composition,Lena Philipp;Maarten de Rooij;John Hermans;Matthieu Rutten;Horst Karl Hahn;Bram van Ginneken;Alessa Hering,Poster,Body composition;3D;CT;Noisy Annotations;Medical Image Segmentation,,"Body composition as a diagnostic and prognostic biomarker is gaining importance in various medical fields such as oncology. Therefore, accurate quantification methods are necessary, like analyzing CT images. While several studies introduced deep learning approaches to automatically segment a single slice, quantifying body composition in 3D remains understudied due to the high required annotation effort. This study proposes an annotation-efficient strategy using an iterative self-learning approach with sparse annotations to develop a segmentation model for the abdomen and pelvis, significantly reducing manual annotation needs. The developed model demonstrates outstanding performance with Dice scores for skeletal muscle (SM): 0.97+/-0.01, inter-/intra-muscular adipose tissue (IMAT): 0.83 +/- 0.07, visceral adipose tissue (VAT): 0.94 +/-0.04, and subcutaneous adipose tissue (SAT): 0.98 +/-0.02. A reader study supported these findings, indicating that most cases required negligible to no correction for accurate segmentation for SM, VAT and SAT. The variability in reader evaluations for IMAT underscores the challenge of achieving consensus on its quantification and signals a gap in our understanding of the precision required for accurately assessing this tissue through CT imaging. Moreover, the findings from this study offer advancements in annotation efficiency and present a robust tool for body composition analysis, with potential applications in enhancing diagnostic and prognostic assessments in clinical settings.",,https://openreview.net/pdf/142465abf4b32050a8c9910ffd7fe6f069f2a31e.pdf,https://openreview.net/forum?id=OzhonBbVAn
Ano-swinMAE: Unsupervised Anomaly Detection in Brain MRI using swin Transformer based Masked Auto Encoder,Kumari Rashmi;Ayantika Das;NagaGayathri Matcha;Keerthi Ram;Mohanasankar Sivaprakasam,Poster,Anomaly Detection;Masked Auto Encoder;swin Transformer;Brain MRI,,"The advanced deep learning-based Autoencoding techniques have enabled the introduction of efficient Unsupervised Anomaly Detection (UAD) approaches. Several autoencoder-based approaches have been used to solve UAD tasks. However, most of these approaches do not have any constraints to ensure the removal of pathological features while restoring the healthy regions in the pseudo-healthy image reconstruction. To remove the occurrence of pathological features, we propose to utilize an Autoencoder which deploys a masking strategy to reconstruct images. Additionally, the masked regions need to be meaningfully inpainted to enforce global and local consistency in the generated images which makes transformer-based masked autoencoder a potential approach. Although the transformer models can incorporate global contextual information, they are often computationally expensive and dependent on a large amount of data for training. Hence we propose to employ a Swin transformer-based Masked Autoencoder (MAE) for anomaly detection (Ano-swinMAE) in brain MRI. Our proposed method Ano-swinMAE is trained on a  healthy cohort by masking a certain percentage of information from the input images. While inferring, a pathological image is given to the model and different segments of the brain MRI slice are sequentially masked and their corresponding generation is accumulated to create a map indicating potential locations of pathologies. We have quantitatively and qualitatively validated the performance increment of our method on the following publicly available datasets: BraTS (Glioma), MSLUB (Multiple Sclerosis) and White Matter Hyperintensities (WMH). We have also empirically evaluated the generalisation capability of the method in a cross modality data setup.",,https://openreview.net/pdf/1a81ea4798d62f51434ed5eaef8efafd72dc07a4.pdf,https://openreview.net/forum?id=4uqpqIoQVA
Anomaly-focused Single Image Super-resolution with Artifact Removal for Chest X-rays using Distribution-aware Diffusion Model,Dattatreyo Roy;Angshuman Paul,Poster,Diffusion Model;variational autoencoding;artifact removal;bounding box loss;chest x-ray,,"Single image super-resolution (SISR) is a crucial task in the field of medical imaging. It transforms low-resolution images into high-resolution counterparts. Performing SISR on chest x-ray images enhances image quality, aiding better diagnosis. However, artifacts may be present in the images. We propose an anomaly-guided SISR process utilizing the denoising mechanism of the diffusion model to iteratively remove noise and restore the original image. We train the model to learn the data distribution, enabling it to eliminate artifacts within the images. Additionally, we ensure reconstruction of the disease regions by prioritizing their reconstruction. Our research experiment over the publicly available dataset and find that the existing SISR methods are unable to learn and remove these artificially added artifacts. On the other hand, our proposed model not only prioritizes superior image reconstruction but also remove the artifacts. Our method is found to outperform the existing methods. The code is publicly available at https://github.com/Datta-IITJ/MIDL_code.git.",,https://openreview.net/pdf/9ec1c1ac9fd0ce1afa2a0f788491b2bc5a0a7730.pdf,https://openreview.net/forum?id=Lk5e05rXMI
ASMR: Angular Support for Malfunctioning Client Resilience in Federated Learning,Mirko Konstantin;Moritz Fuchs;Anirban Mukhopadhyay,Poster,Federated Learning;Malfunctioning Client Detection;Medical Image Classification;Outlier Detection,,"Federated Learning (FL) allows the training of deep neural networks in a distributed and
privacy-preserving manner. However, this concept suffers from malfunctioning updates
sent by the attending clients that cause global model performance degradation. Reasons
for this malfunctioning might be technical issues, disadvantageous training data, or mali-
cious attacks. Most of the current defense mechanisms are meant to require impractical
prerequisites like knowledge about the number of malfunctioning updates, which makes
them unsuitable for real-world applications. To counteract these problems, we introduce
a novel method called ASMR, that dynamically excludes malfunctioning clients based on
their angular distance. Our novel method does not require any hyperparameters or knowl-
edge about the number of malfunctioning clients. Our experiments showcase the detection
capabilities of ASMR in an image classification task on a histopathological dataset, while
also presenting findings on the significance of dynamically adapting decision boundaries.",,https://openreview.net/pdf/c7a852dc7b9036e57c1a14f2b04b052bdf9df135.pdf,https://openreview.net/forum?id=nqM0lZMevc
Auto-Generating Weak Labels for Real & Synthetic Data to Improve Label-Scarce Medical Image Segmentation,Tanvi Deshpande;Eva Prakash;Elsie Gyang Ross;Curtis Langlotz;Andrew Y. Ng;Jeya Maria Jose Valanarasu,Poster,Label Scarcity;Weak Labeling;Segmentation;Synthetic Data,,"The high cost of creating pixel-by-pixel gold-standard labels, limited expert availability, and presence of diverse tasks make it challenging to generate segmentation labels to train deep learning models for medical imaging tasks. In this work, we present a new approach to overcome the hurdle of costly medical image labeling by leveraging foundation models like Segment Anything Model (SAM) and its medical alternate MedSAM. Our pipeline has the ability to generate *weak labels* for any unlabeled medical image and subsequently use it to augment label-scarce datasets. We perform this by leveraging a model trained on a few gold-standard labels and using it to intelligently prompt MedSAM for weak label generation. This automation eliminates the manual prompting step in MedSAM, creating a streamlined process for generating labels for both real and synthetic images, regardless of quantity. We conduct experiments on label-scarce settings for multiple tasks pertaining to modalities ranging from ultrasound, dermatology, and X-rays to demonstrate the usefulness of our pipeline. The code will be made public after review.",,https://openreview.net/pdf/298c483be8290ecbc9e8449242e8b574936fe7a1.pdf,https://openreview.net/forum?id=gHCo43zcDm
Automated ranking of chest x-ray radiological finding severity in a binary label setting,Matthew Macpherson;Keerthini Muthuswamy;Ashik Amlani;Vicky Goh;Giovanni Montana,Poster,Chest x-ray;severity assessment;ranking;weakly supervised.,,"Machine learning has demonstrated the ability to match or exceed human performance in detecting a range of abnormalities in chest x-rays. However, current models largely operate within a binary classification paradigm with findings either present or absent using fixed decision thresholds, whereas many clinical findings can be more usefully described on a scale of severity which a skilled radiologist will incorporate into a more nuanced report. This limitation is due, in part, to the difficulty and expense of manually annotating fine-grained labels for training and test images versus the relative ease of automatically extracting binary labels from the associated free text reports using NLP algorithms. In this paper we examine the ability of models trained with only binary training data to give useful abnormality severity information from their raw outputs. We assess performance on a ranking task using manually ranked test sets for each of five findings: cardiomegaly, consolidation, paratracheal hilar changes, pleural effusion and subcutaneous emphysema. We find the raw model output agrees with human-assessed severity ranking with Spearman's rank coefficients between 0.563 - 0.848. Using patient age as an additional radiological finding with full ground truth ranking available, we go on to compare a binary classifier output against a fully supervised RankNet model, quantifying the reduction in training data required in the fully supervised setting for equivalent performance. We show that model performance is improved using a semi-supervised approach supplementing a smaller set of fully supervised images with a larger set of binary labelled images.",,https://openreview.net/pdf/70e9e25f8a137f9736fa19a0891cecc0f55d4f28.pdf,https://openreview.net/forum?id=CCvRaXpMH7
