Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
MCMA-Net++: Topology-Aware and Graph-Driven Glioma Segmentation in 3D MRI,Jihan Alameddine;Céline THOMARAT;Remy Guillevin;Christine Fernandez-Maloigne;Carole Guillevin,Poster,Glioma segmentation;Topology-aware learning;Graph neural networks;Hybrid CNN-Transformer;Medical image analysis,,"Glioma segmentation in 3D MRI remains challenging due to tumor heterogeneity, intensity
variability, and hierarchical anatomical structure. We propose MCMA-Net++, which
synergistically combines hybrid CNN-Transformer encoding, graph-based spatial reasoning
with anatomical priors, and a practical multi-component topology-aware refinement loss
tailored for nested tumor subregions. Our framework integrates: (1) Topology-Aware Refinement
Loss (TAR-Loss), enforcing consistency across nested subregions (ET, TC, WT),
and (2) Multi-Scale Anatomical Graph Reasoning (MSAGR), modeling spatial dependencies
through learnable graphs with anatomical priors. Combined with dual-stream CNNSwin
Transformer encoding and Multi-Class Multi-Attention, MCMA-Net++ achieves Dice
scores of 0.970±0.003 (WT), 0.943±0.005 (TC), 0.926±0.008 (ET), reducing HD95 from
5.48 mm to 3.21 mm compared to MCMA-Net. Graph reasoning contributes +1.3% Dice
for ET and TAR-Loss reduces topology violations by 41%. These results demonstrate the
effectiveness of combining topology-guided refinement and anatomical graph reasoning for
clinical-grade glioma segmentation.",,https://openreview.net/pdf/48d1ce625da08bf20bcf791d6b42fb3fdd0120d4.pdf,https://openreview.net/forum?id=pSqDGSw29H
MedFuncta: A Unified Framework for Learning Efficient Medical Neural Fields,Paul Friedrich;Florentin Bieder;Julian McGinnis;Julia Wolleb;Daniel Rueckert;Philippe C. Cattin,Poster,Generalizable Neural Fields;Implicit Neural Representations;Meta-Learning,MedFuncta efficiently learns continuous neural representations of diverse medical signals using meta-learned shared networks conditioned by compact latent vectors.,"Research in medical imaging primarily focuses on discrete data representations that poorly scale with grid resolution and fail to capture the often continuous nature of the underlying signal. Neural Fields (NFs) offer a powerful alternative by modeling data as continuous functions. While single-instance NFs have successfully been applied in medical contexts, extending them to large-scale medical datasets remains an open challenge. We therefore introduce **MedFuncta**, a unified framework for large-scale NF training on diverse medical signals. Building on Functa, our approach encodes data into a unified representation, namely a 1D latent vector, that modulates a shared, meta-learned NF, enabling generalization across a dataset. We revisit common design choices, introducing a non-constant frequency parameter $\omega$ in widely used SIREN activations, and establish a connection between this $\omega$-schedule and layer-wise learning rates, relating our findings to recent work in theoretical learning dynamics. We additionally introduce a scalable meta-learning strategy for shared network learning that employs sparse supervision during training, thereby reducing memory consumption and computational overhead while maintaining competitive performance. Finally, we evaluate MedFuncta across a diverse range of medical datasets and show how to solve relevant downstream tasks on our neural data representation. To promote further research in this direction, we release our code, model weights and the first large-scale dataset - **MedNF** - containing > 500 k latent vectors for multi-instance medical NFs. The project page is available at: https://pfriedri.github.io/medfuncta-io.",,https://openreview.net/pdf/a6cc094b013b532c7b098a2dbae42e27142d6d00.pdf,https://openreview.net/forum?id=URCOfkQOwP
MedKamba: A Novel Approach Integrating State-Space Models and Fractional Kolmogorov–Arnold Networks for Medical Image Segmentation.,Amit Shakya;Akanksha Yadav;Rupesh Kumar;Lalit Sharma,Poster,Medical Image Segmentation;State Space Models;Fractional Kolmogorov-Arnold Networks.,,"Medical image segmentation plays a crucial role in healthcare, serving as a key step in disease diagnosis and treatment planning. Convolutional neural networks (CNNs) are limited by their restricted receptive fields, whereas Transformer-based models suffer from quadratic computational cost. Recent advances such as Mamba, a selective state-space model with linear complexity, and its vision-oriented variant, the Visual State Space (VSS) models, have shown strong ability to capture long-range dependencies efficiently. However, they still exhibit shortcomings in segmentation tasks, including loss of pixel-level structural information and inefficient channel utilization. To address this, we introduce VSSM-based Local Aware Channel Enhancement (LACE) block, which incorporates local enhancement and channel attention to better preserve spatial detail. To this end, we proposed MedKamba, a novel U-shaped segmentation approach that employs a hybrid encoder with CNNs and LACE blocks to effectively capture both local and global contextual information. While the U-Net backbone remains highly efficient, its traditional skip connections rely on simple scale-matched fusion, limiting cross-scale interaction. To overcome this, we redesign the skip connections using Fractional Kolmogorov–Arnold Networks f-KANs to generate channel-wise attention weights from features aggregated across multiple stages. Experiments on two benchmark datasets demonstrate that MedKamba consistently outperforms competing approaches and produces more visually accurate segmentation results.",,https://openreview.net/pdf/b20f1f9d94ec472a96bbd987330b3b974e31c9e4.pdf,https://openreview.net/forum?id=q71GoJ5KCW
MetaVoxel: Joint Diffusion Modeling of Imaging and Clinical Metadata,Yihao Liu;Chenyu Gao;Lianrui Zuo;Michael Kim;Brian D. Boyd;Lisa L. Barnes;Walter A. Kukull;Lori L. Beason Held;Susan Resnick;Timothy J. Hohman;Warren D. Taylor;Bennett Allan Landman,Poster,Diffusion Model;Joint distribution;Multimodal,,"Modern deep learning methods have achieved impressive results across tasks from disease classification, estimating continuous biomarkers, to generating realistic medical images. Most of these approaches are trained to model conditional distributions defined by a specific predictive direction with a specific set of input variables. We introduce MetaVoxel, a generative joint diffusion modeling framework that models the joint distribution over imaging data and clinical metadata by learning a single diffusion process spanning all variables. By capturing the joint distribution, MetaVoxel unifies tasks that traditionally require separate conditional models and supports flexible zero-shot inference using arbitrary subsets of inputs without task-specific retraining. Using more than 10,000 T1-weighted MRI scans paired with clinical metadata from nine datasets, we show that a single MetaVoxel model can perform image generation, age estimation, and sex prediction, achieving performance comparable to established task-specific baselines. Additional experiments highlight its capabilities for flexible inference.Together, these findings demonstrate that joint multimodal diffusion offers a promising direction for unifying medical AI models and enabling broader clinical applicability.",,https://openreview.net/pdf/8cbafc90ef0287fe6ab0813cf9e9da689e161a37.pdf,https://openreview.net/forum?id=6cdoQtJeA3
MGMT Promoter Methylation Prediction in Glioblastoma Using 3D CNNs with Advanced MRI Sequences,Tran Nguyen Tuan Minh;Hien Quang Kha;Viet Huan Le;Matthew Chin Heng Chua;Nguyen Quoc Khanh Le,Poster,glioblastoma;MGMT methylation;deep learning;arterial spin labeling;apparent diffusion coefficient;MRI;non-invasive diagnosis,"We show that combining advanced MRI sequences (i.e., ASL and ADC) significantly improves deep-learning prediction of MGMT promoter methylation in glioblastoma.","Accurate determination of O6-methylguanine-DNA methyltransferase (MGMT) promoter methylation status is essential for therapeutic planning in glioblastoma (GBM). Although molecular assays remain the reference standard, they are costly, invasive, and not always feasible in routine practice. This has motivated the development of non-invasive MRI-based deep learning approaches, particularly those leveraging advanced physiological imaging sequences. In this study, we investigated whether arterial spin labeling (ASL) and apparent diffusion coefficient (ADC) imaging provide complementary information for predicting MGMT methylation status in IDH-wildtype GBM. We analyzed 351 patients from the UCSF Preoperative Diffuse Glioma MRI dataset and trained 3D convolutional neural network models based on a ResNet-10 architecture using ASL, ADC, diffusion-weighted imaging (DWI), and conventional T2-FLAIR sequences. Among single-sequence models, ASL achieved the highest performance (accuracy of 0.76, precision of 0.75, and F1 score of 0.73). A dual-sequence model combining ASL and ADC further improved prediction, yielding an AUC of 0.83, significantly outperforming both the ASL-only model and the T2-FLAIR model (AUC 0.6524; DeLong test, $p<0.05$). These results demonstrate that integrating perfusion- and diffusion-based MRI captures complementary physiological characteristics relevant to MGMT methylation, offering a more accurate and fully non-invasive alternative for biomarker assessment. Incorporating advanced MRI sequences into deep learning pipelines may support more informed treatment planning and improve clinical decision-making for patients with GBM.",,https://openreview.net/pdf/ec7c36f8dfc29593b2d98405a945601baba3af5c.pdf,https://openreview.net/forum?id=CS7AhWnVnO
MID-POSE: Multi-Instrument Detection and Pose Estimation in Endoscopic Surgery,Wenhua Wei;Laurent Mennillo;Zhehua Mao;Anjana Wijekoon;Kendall Feeny;Danyal Zaman Khan;Evangelos B. Mazomenos;Danail Stoyanov;Hani J. Marcus;Sophia Bano,Poster,Minimally Invasive Surgery;Skull Base Surgery;Surgical Instrument Detection;Pose Estimation,We propose MID-POSE and the PitSurg dataset for multi-class surgical instrument detection and pose estimation in endoscopic surgery.,"Reliable perception of surgical instruments is a key prerequisite for intraoperative guidance, context-aware assistance, and workflow analysis in minimally invasive surgery (MIS). This is particularly challenging in skull base procedures, where narrow anatomical corridors, frequent occlusions, specular highlights, and visually similar instruments make multi-class detection and 2D pose estimation difficult. We address joint instrument detection and keypoint-based pose estimation from monocular endoscopic videos and introduce MID-POSE, a dual-head architecture that couples a high-resolution HRNetV2p encoder with a class--agnostic dense detection--pose head and a Multi--level Instrument Classification (MIC) head which operates on RoI-aligned multi-level features. To support this task, we construct the PitSurg dataset from 26 clinical procedures, providing seven instrument classes with bounding boxes and detailed 2D keypoints. Using YOLOv8x-pose as our strongest baseline, which in our tasks outperforms YOLO11x-pose, MID-POSE improves Det/Pose $\text{AP}_{50\text{--}95}$ on PitSurg from 59.4/63.1 to 77.5/78.5 and on the robotic SurgPose dataset from 47.9/61.1 to 62.7/71.4. Qualitative analysis shows that high-resolution features sharpen localisation and keypoint placement, while the RoI classifier reduces misclassifications and spurious background detections, indicating that the proposed architecture and dataset provide an effective basis for robust multi-instrument perception in MIS.",,https://openreview.net/pdf/bb312fb4f13d9695cad2c8ae4e6d045f4df6269b.pdf,https://openreview.net/forum?id=0xUw7yacqe
MILCA: Malaria Parasite Detection from Sample-Level Weak Labels,Petru Manescu;Delmiro Fernandez-Reyes,Poster,malaria;weakly supervised object detection;microscopy;multiple instance learning;class activations,Weakly supervised malaria parasite detection with sample level labels.,"Malaria diagnosis requires the inspection of multiple image fields per sample. Training vision models for malaria parasite detection typically requires large numbers of expert-provided bounding boxes, which are costly to obtain and often impractical in real-world deployments.  We introduce MILCA, a weakly supervised object detection framework that learns parasite localization from sample-level diagnostic labels, which are routinely recorded in clinical practice. MILCA combines Multiple Instance Learning (MIL) for sample classification with an iterative Class Activation (CA) Mapping  procedure that yields coarse parasite pseudo-labels, which are further enriched with hard negatives from parasite-free samples. These pseudo-labels enable training a detector without any manual bounding-box supervision. Experiments on multiple microscopy datasets show that MILCA achieves reliable detection and counting performance under fully weak supervision, and that fine-tuning with only a small fraction of expert annotations provides substantial additional gains, outperforming supervised and pseudo-labeling baselines under the same or lower annotation budgets. By converting coarse, sample-level clinical labels into effective object-level supervision and leveraging a hybrid refinement scheme, MILCA provides a label-efficient route toward automated malaria parasite and detection and a general approach for weakly supervised blood film analysis.",,https://openreview.net/pdf/8f5eace2ca9b0258203b1f891af748924d3f3f0b.pdf,https://openreview.net/forum?id=vWinSRQ8E9
MoA: Mixture of Aggregators Improves Slide-Level Diagnosis in Computational Pathology,Fatih Ibrahim Ozlugedik;Muhammed Furkan Dasdelen;Rao Muhammad Umer;Carsten Marr,Poster,computational pathology;multiple instance learning;cytology,MoA: Mixture of Aggregators,"Multiple instance learning (MIL) is the standard for learning slide-level representations from whole slide images (WSIs), typically using a single attention-based aggregator to pool instance features. However, a single aggregator can struggle to capture morphological and compositional patterns of cells in pathology and cytology data, and different diseases may demand different pooling behaviours. We propose a mixture-of-aggregators framework that models complementary aspects of instance distributions in histology and hematologic cytology. A router with top-2 gating dynamically selects the most relevant aggregators per slide, and their outputs are fused into a patient-level representation. To avoid collapse to a single dominant expert aggregator, we add a load-balancing loss and Gumbel noise on the router logits. We evaluate our method on 19 different tasks from 16 datasets including histology and hematologic cytology. Compared to single-aggregator baselines, our approach improves diagnostic prediction accuracy by an average of 4.5\% over ABMIL and 12.6\% over TransMIL across all tasks. Beyond performance, our analysis shows that different aggregators attend to distinct, disease-specific instance distributions, providing interpretable insights into the diagnostic process.",,https://openreview.net/pdf/01a58d0f482397409b6e523005cf2f9095d90673.pdf,https://openreview.net/forum?id=OEFIRrE6iT
More is more: leveraging multi-rater information for whole slide images grading via virtual expert panel,Jan Grove;Michel Botros;Ylva A. Weeda;Clara I. Sánchez;Erik J Bekkers;Sybren L. Meijer;Hoel Kervadec,Poster,Multi-rater learning;Multiple instance learning;Uncertainty estimation;Histopathology;Barrett’s Esophagus,,"In medical imaging, datasets with several expert diagnoses capture diagnostic uncertainty, yet many approaches compress diagnoses into a single consensus label. 
Due to its highly subjective nature, Barret's Esophagus gradings often diverge, thus necessitating several expert opinions to mitigate variation in diagnostic or treatment outcomes. Using a multi-rater dataset from the Dutch Esophageal Pathology Panel, we propose an approach to tackle the implied issues such as poor calibration and overconfident predictions that come with a compressed label. We offer an approach that models individual rater behaviors as part of virtual panels, allowing for better prediction performance while also improving the quality of uncertainty estimates for clinical decision-making when compared to pre-compressed labels.
We show that due to their individual correlation with the clinical consensus, a combination of raters---especially an inclusion of all raters---yields higher performance and better calibrated predictions.",,https://openreview.net/pdf/1d9b3dc7e9e51cd4b576e44a760fbd74929b89c7.pdf,https://openreview.net/forum?id=ufwgL4lCWR
Multimodal Assessment of Pancreatic Cancer Resectability Using Deep Learning,Vincent Ochs;Christoph Kuemmerli;Florentin Bieder;Julia Wolleb;Joël L. Lavanchy;Julia Ruppel;Jan Liechti;Stephanie Taha-Mehlitz;Christian A. Nebiker;Beat P. Müller-Stich;Giuseppe Kito Fusai;Jörg-Matthias Pollok;Anas Taha;Philippe C. Cattin;Sebastian Manuel Staubli,Poster,PDAC;Multi-Modality Model;Adaptive Loss Schedule;Classification.,A multimodal deep learning model that combines CT imaging and clinical data to automatically predict NCCN-based resectability in pancreatic cancer.,"Accurate determination of pancreatic ductal adenocarcinoma (PDAC) resectability relies on evaluating how the tumor interacts with major peripancreatic vessels on CT imaging, yet expert assessment often shows substantial variability. We introduce a fully automated multimodal deep learning framework that jointly analyzes 3D contrast enhanced CT and structured clinical information to classify patients into the three National Comprehensive Cancer Network (NCCN) resectability categories (upfront resectable, borderline resectable, locally advanced). The approach uses a Swin-UNETR backbone to obtain anatomy aware image representations through auxiliary segmentation of pancreas, tumor, and vascular structures. These features are fused with a compact clinical embedding derived from 17 routinely collected variables and processed by a lightweight classification head. Model training is guided by a dynamic multitask objective that adapts the balance between segmentation and classification based on current tumor Dice performance, promoting feature representations that remain both anatomically informed and discriminative.

In a cohort of 159 patients (85 upfront resectable, 47 borderline resectable, 27 locally advanced), the proposed method achieved an AUC of 0.86, a macro-F1 of 0.79, and an accuracy of 0.85 using stratified nested 5-fold cross validation, outperforming adapted transformer based and geometric baseline approaches. Because segmentation labels are required only during training, the final system enables mask free inference while preserving vessel aware interpretability. These findings demonstrate that integrating anatomical supervision with clinical context yields a robust and reproducible tool for supporting operability (i.e., NCCN-based resectability) assessment in pancreatic cancer.",,https://openreview.net/pdf/b73fa10205d71058d4124b83e08d75203878bbb1.pdf,https://openreview.net/forum?id=FolhOP8mRz
MultiPersistence Topological Fusion with Vision Transformers for Skin Cancer Detection,Fulya Tastan;Sayoni Chakraborty;Sangyeon Lee;Baris Coskunuzer,Poster,Skin lesion classification;dermoscopy;medical image analysis;cubical multiparameter persistence;topological data analysis;vision transformer;supervised contrastive learning;topology-aware fusion,"TopoCon-MP fuses multipersistence topological features with Vision Transformers, improving skin lesion classification and cross-dataset transfer over strong CNN/ViT baselines while providing interpretable lesion structure cues.","Skin cancer is a common and potentially fatal disease where early detection is crucial, especially for melanoma. Current deep learning systems classify skin lesions well, but they primarily rely on appearance cues and may miss deeper structural patterns in lesions. We present TopoCon-MP, a method that extracts multiparameter topological signatures from dermoscopic images to capture multiscale lesion structure, and fuses these signatures with Vision Transformers using a supervised contrastive objective. Across three public datasets, TopoCon-MP improves in-distribution performance over strong pretrained CNN and ViT baselines, and in cross-dataset transfer, it maintains competitive performance. Ablations show that both multiparameter topology and contrastive fusion contribute to these gains. The resulting topological channels also provide an interpretable view of lesion organization that aligns with clinically meaningful structures. Overall, TopoCon-MP demonstrates that multipersistence-based topology can serve as a complementary modality for more robust skin cancer detection.",,https://openreview.net/pdf/339d6fa468e010de6159366f956149b367e37eb5.pdf,https://openreview.net/forum?id=MvTGdFoeeT
NeuroLangSeg: Language-Guided Subcortical Segmentation with Pseudo-Supervision and Anatomical–Linguistic Validation,Ruiying Liu;Jialu Liu;Xuzhe Zhang;Chuan Huang;Yun Wang,Poster,Anatomical Protocol;Language-Driven Segmentation;Anatomical–linguistic evaluation;Brain MRI,,"Recent advances in vision–language models and LLMs have introduced contextual anatomical reasoning into brain MRI segmentation. However, the field still suffers from a fundamental limitation: the absence of a unified anatomical definition of the structures being segmented. Existing datasets rely on labels produced by heterogeneous manual workflows, often lacking explicit anatomical criteria or consistent annotation standards. As a result, models learn and evaluate within isolated labeling systems, limiting cross-model comparison and valid anatomical measurements. To address these challenges, we introduce **NeuroLangSeg**, a language-guided framework that enforces a consistent anatomical protocol for subcortical segmentation. A key component of the framework is an anatomical–linguistic evaluator that acts as a training discriminator, encouraging the model to produce outputs by assessing shape characteristics, protocol-defined spatial relationships, and age- and sex-adjusted volumetric norms. Building upon this constraint, NeuroLangSeg integrates a pretrained image encoder with protocol-aligned anatomical prompts and a masked pseudo-labeling strategy, enabling data-efficient and interpretable learning under limited supervision. Together, these components yield anatomically consistent segmentations and support subject-level reporting grounded in a unified anatomical standard. Evaluation across diverse MRI datasets—including comparisons with state-of-the-art models—shows that NeuroLangSeg achieves +4.1 DSC / +10.1 NSD in in-site settings and +5.9 DSC / +14.46 NSD in cross-site generalization over the average baseline, enabled by its LLM–visual integration, while delivering anatomically verifiable predictions suitable for both research and clinical use.",,https://openreview.net/pdf/7a7e9cbe68757aa1c710688337cdc82be13da14f.pdf,https://openreview.net/forum?id=IO5MpHHaSp
NISF++: Geometrically-grounded implicit representations of 3D+time cardiac function from 2D short- and long-axis MR views,Nil Stolt-Ansó;Maik Dannecker;Steven Jia;Julian McGinnis;Daniel Rueckert,Poster,cardiac magnetic resonance imaging;neural implicit functions;segmentation;motion correction,"Segmentation, super-resolution, and motion correction of cardiac magnetic resonance images using implicit neural representations.","Clinical acquisition in cardiac magnetic resonance (CMR) imaging involves obtaining cross-sectional planes of the heart along the radial and longitudinal directions. Despite these planes being 2D cross-sectional images of the heart, radiologists understand the 3D spatial and continuous temporal nature of the organ being imaged. The same can not be said about the conventional deep learning architectures used to process CMR images, which rely on in-plane and grid-based operations, and are hence unable to organically integrate iformation from all imaging planes. In this paper, we build upon previous work on neural implicit segmentation functions (NISF) to overcome unaddressed challenges in cardiac function modeling in the CMR domain.

For a given subject, our architecture builds a shared 3D+time representations from all available acquisition planes regardless of orientation. By design, predictions along any imaging plane orientation are cross-sections of the same 3D representation, leading to spatio-temporal consistency across all slices. Moreover, our architecture makes the rotation and translation parameters of imaging planes learnable, allowing us to correct for the commonplace respiratory and patient motion between slice acquisitions under a rigid assumption.
Furthermore, interpolation of intensities and segmentation can be performed in 4D at any desired resolution. We perform our study on a 120 subject sub-cohort of CMR imaging data from the UK-Biobank. We show our in-plane segmentation performance to be on-par with existing CMR segmentation methods and explore how the majority of failure cases arise from limitations in the ground-truth segmentation, for which our representations make predictions with better anatomical accuracy than its original training data. We also evaluate our motion-correction capabilities, displaying quantitative and qualitative improvements in slice alignment. Our qualitative results explore how our representations can be derived irrespective of missing acquisition planes and opens up avenues towards modeling complex sub-structures such as papillary muscles.",,https://openreview.net/pdf/5981995fa1f149a814cadc9e3eae846971d0acd1.pdf,https://openreview.net/forum?id=d2r5wz0PG9
nnLandmark: A Self-Configuring Method for 3D Medical Landmark Detection,Alexandra Ertl;Stefan Denner;Robin Peretzke;Shuhan Xiao;David Zimmerer;Maximilian Fischer;Markus Ralf Bujotzek;Xin Yang;Peter Neher;Fabian Isensee;Klaus Maier-Hein,Poster,3D Medical Landmark Detection;Self-Configuration;Benchmarking,We present a self-configuring method for 3D landmark detection which demonstrates state-of-the-art performance and can serve as a strong common baseline and standardized framework for developing new methods.,"Landmark detection is central to many medical applications, such as identifying critical structures for treatment planning or defining control points for biometric measurements. However, manual annotation is labor-intensive and requires expert anatomical knowledge. 
While deep learning shows promise in automating this task, fair evaluation and interpretation of methods in a broader context, are hindered by limited public benchmarking, inconsistent baseline implementations, and non-standardized experimentation.
To overcome these pitfalls, we present nnLandmark, a self-configuring framework for 3D landmark detection that combines tailored heatmap generation, loss design, inference logic, and a robust set of hyperparameters for heatmap regression, while reusing components from nnU-Net’s underlying self-configuration and training engine. 
nnLandmark achieves state-of-the-art performance across three public and one private dataset, benchmarked against three recently published methods. 
Its out-of-the-box usability enables training strong landmark detection models on new datasets without expert knowledge or dataset-specific hyperparameter tuning.
Beyond accuracy, nnLandmark provides both a strong, common baseline and a flexible, standardized environment for developing and evaluating new methodological contributions. It further streamlines evaluation across multiple datasets by offering data conversion utilities for current public benchmarks. Together, these properties position nnLandmark as a central tool for advancing 3D medical landmark detection through systematic, transparent benchmarking, enabling to genuinely measure methodological progress.
The code will be available upon acceptance.",,https://openreview.net/pdf/b8307b88f9c7d8c1e1e78483053eabfa24fae99b.pdf,https://openreview.net/forum?id=G2Dpy3hayS
No Evidence of Disease: Clinically-Risky Adversarial Chest CT Report Generation,Samra Irshad;Junho Kim;Seong Tae Kim,Poster,Multimodal large language models;CT report generation;adversarial attack,"We show that state-of-the-art CT report generation MLLMs can be adversarially manipulated to omit or fabricate critical clinical findings, revealing important safety risks in medical AI systems.","Automated chest CT radiology report generation has equipped clinicians with the ability to automatically describe clinical findings and abnormalities from CT scans. Given that patient prognosis relies heavily on these reports, generating an accurate CT report is critical. Advances in Multimodal Large Language Models (MLLMs) have enabled substantial improvements in CT-to-text report generation models, yet recent studies show that MLLMs are highly susceptible to adversarial perturbations. Beyond this known susceptibility, it remains unclear what triggers clinically dangerous attack scenarios during medical report generation. Understanding such threats is essential for developing robust medical AI systems--without a clear characterization of the threat, it is challenging to mitigate real-world risks. In this paper, we investigate how chest CT report generation models can be adversarially manipulated and what constitutes an adversarial CT report. We introduce Clinically Risky Adversarial Report Generation (CRA-RG), a threat model that defines clinically realistic adversarial alterations to chest CT reports. To instantiate this threat model, we develop a targeted multimodal attack that perturbs both CT volumes and conditioning text prompts to induce clinically risky changes in reports. We show that our attack can successfully omit and fabricate clinically grounded high-risk CT chest findings (e.g., nodules or lesions). To the best of our knowledge, our study is the first empirical demonstration that state-of-the-art CT report generation models can be deceived into producing harmful clinical decisions, potentially leading to missed diagnoses or unnecessary biopsies. We evaluate our attack on two state-of-the-art CT report generation models using the publicly available chest 3D CT RadGenome dataset.",,https://openreview.net/pdf/2d392953ebac4c86ae6842c94cc080a461031eba.pdf,https://openreview.net/forum?id=7df72ow8zL
Non-invasive estimation of haemodynamic parameters in pulmonary hypertension — A deep learning approach integrating all B-mode cine loops in an echocardiographic exam,Li-Hsin Cheng;Samer Alabed;Athanasios Charalampopoulos;Ze Ming Goh;Abdul Hameed;Eduard Holman;David G. Kiely;Mahan Salehi;Andrew J. Swift;Rob J. van der Geest,Poster,Pulmonary hypertension; mean pulmonary artery pressure; multi-view integration; B-mode echocardiography; deep learning,"Estimate haemodynamic parameters non-invasively, by integrating multiple B-mode views in echocardiography.","Pulmonary hypertension (PH) is heterogeneous with treatment strategy dependent on the underlying cause and disease severity. Haemodynamic parameters measured through right heart catheterization (RHC) is the gold standard for such diagnosis and desicion making. However, the invasive procedure is associated with a certain level of risk and is not suitable for every patient. Therefore, we seek to investigate whether haemodynamic parameters can be estimated non-invasively using a deep learning approach. The study is based on a retrospective analysis of 833 subjects with suspected PH identified from the ASPIRE research database. Convolutional neural networks were built to integrate B-mode echocardiographic cine loops from multiple views to predict key haemodynamic parameters. The model was able to integrate an arbitrary number of cine loops in the entire exam, unannotated with view names. Additionally, attention weights in feature fusion identify relevant and irrelevant cine loops to the model. The model-predicted mean pulmonary artery pressure (mPAP) correlated to the RHC-ground truth with a Pearson Correlation Coefficient (PCC) of 0.70. Attention weights indicated the apical 4-chamber (A4C) view to be especially relevant for mPAP prediction. Our results demonstrate the feasibility of estimating haemodynamic parameters non-invasively through deep learning models, integrating all B-mode cine loops of a cardiac ultrasound exam, achieving a moderate correlation to RHC measurements.",,https://openreview.net/pdf/f5d32d5ae4855671bf49029e3fc289e3d062b55e.pdf,https://openreview.net/forum?id=HuReflk8ty
OmniNet: A multi-modality neural network for robust remote respiratory rate measurement from facial video,Tsai-Ni Lin;An-Sheng Liu;Li-Chen Fu,Poster,Remote Respiratory Rate Measurement;Multimodal Learning,,"Remote respiratory rate (RR) measurement has gained traction in recent studies due to its ability to reduce healthcare professionals' workload and patient discomfort. Recent studies have targeted this problem through remote photoplethysmography (rPPG) to capture subtle facial color changes. However, this technique is sensitive to lighting and motion variations. To this end, we propose OmniNet, a multimodal neural network that integrates image data processed through 3D convolutional neural networks (3D CNNs) with point of interest (POI) motion data and passes the fused features to Bidirectional Long Short-Term Memory (BiLSTM) to model long-term temporal dependencies. OmniNet achieves state-of-the-art performance by effectively capturing comprehensive spatial and temporal information while reducing illumination variation and motion-induced artifacts. It also requires fewer computational resources and enables faster inference compared to Transformer networks. The code has been released on GitHub: https://github.com/tiffany-1002/OmniNet.",,https://openreview.net/pdf/47c8cc95a22915814077a66e68bc10cd458c4169.pdf,https://openreview.net/forum?id=9aq9Gk6CrA
On the Feasibility of Fréchet Radiomic Distance–Constrained Adversarial Examples in Medical Imaging: Methods and Trade-offs,Mohamed Mahmoud;Shehab Khaled;Mohamed Elkhayat;Jamil Fayyad,Poster,Deep Learning;Radiomics;Adversarial Robustness,"Constraining adversarial perturbations to preserve radiomic fidelity (FRD) sharply limits their effectiveness, revealing an intrinsic robustness boundary in medical imaging AI.","Adversarial attacks expose critical vulnerabilities in medical imaging AI models; yet, most existing methods violate the textural and structural characteristics that define authentic medical images by disregarding the clinical and radiomic plausibility of the generated perturbations. In this study, we present the first systematic investigation in the \emph{existence and feasibility} of adversarial examples constrained by the Fréchet Radiomic Distance (FRD) a quantitative measure of radiomic similarity capturing textural, structural, and statistical coherence between images. We formulate a gradient-free, multi objective optimization framework based on Multi Objective Particle Swarm Optimization (MOPSO) operating in the Discrete Cosine Transform (DCT) domain. This framework jointly minimizes FRD and maximizes adversarial deviation, allowing a principled exploration of the trade off between radiomic fidelity and adversarial strength without requiring gradient access. Empirical evidence across multiple medical imaging models demonstrates that enforcing strong FRD constraints (FRD $\leq$ 0.05) dramatically reduces adversarial feasibility. Perturbations preserving radiomic fidelity consistently fail to achieve meaningful adversarial deviation, suggesting that radiomic realism imposes an intrinsic feasibility boundary on adversarial generation. These findings establish radiomic consistency as a fundamental constraint on adversarial vulnerability, offering theoretical and empirical insight toward the development of inherently robust and trustworthy medical imaging AI. Our code is publicly available here.",,https://openreview.net/pdf/d91d92c18a7d048f332d34877ac477336dd56a1a.pdf,https://openreview.net/forum?id=AGjbmEtbaR
One-by-One Stainer: A Fast and Hallucination Resilient Domain Adaptation Method for Histopathology,Karel Moens;Jonas De Vylder;Tinne Tuytelaars;Matthew B. Blaschko,Poster,domain adaptation;medical image analysis;histopathology;information loss,Histological stain normalization corrects data drift. AI based methods risk image hallucinations that affect the diagnosis. Constraints on  the network lead to resilience to hallucinations.,"Histological staining is a crucial step in the analysis of tissue samples, enabling pathologists to identify and diagnose diseases. However, variations in staining protocols and equipment can lead to inconsistencies in image quality.  As a result, histological stain normalization remains an active area of research with increasing demand for AI driven diagnosis support. Unlike other domain adaptation problems, in pathology, the consequences of image hallucinations, obscuring or inserting information, are much greater. We propose a method that mitigates the risk of hallucinations by simplifying the network architecture and training process. Our fully 1x1 convolutional architecture prevents textural modifications and we show that a residual connection combined with weight regularization effectively suppresses color information loss. The model does not need supervision from CycleGAN based models. It is trained directly and leverages target domain color distribution information for better convergence without requiring any paired images. As a result, our method can be trained concurrently on images at varying scales, showing differing anatomical structures or dyes. This simplifies the dataset collection, facilitates the adoption at new centers, and reduces the number of models needed at inference.",,https://openreview.net/pdf/0ec1b1dcd96d659e74186fcf11b7f7b15e231ee8.pdf,https://openreview.net/forum?id=BNhf5zo7jR
