Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Enhancing Post-Treatment Visual Acuity Prediction with Multimodal Deep Learning on Small-scale Clinical and OCT Datasets,Matthew Anderson;Veronica Corona;Agnieszka Stankiewicz;Maged Habib;David H. Steel;Boguslaw Obara,Poster,Deep Learning;Multimodal Learning;Visual Acuity;Optical Coherence Tomography (OCT);Diabetic Macular Edema,In this paper we demonstrate a novel multimodal deep learning approach that predicts post-treatment visual outcomes in diabetic macular edema by combining OCT imaging with clinical data from small-scale datasets.,"Predicting visual acuity (VA) outcomes after treatment in diabetic macular edema (DME) is crucial for optimizing patient management but remains challenging due to the heterogeneity of patient responses and the limited availability of comprehensive datasets. While existing predictive models have shown promise, their clinical deployment is hindered by their reliance on large training datasets that are often unavailable in real-world settings. We address this challenge by developing a multimodal deep learning framework specifically designed for small-scale clinical cohorts. Our approach integrates optical coherence tomography (OCT) images with carefully selected clinical parameters through a cross-modal fusion architecture that leverages attention mechanisms to enhance feature interaction and predictive accuracy. We validate our framework across two clinically distinct real-world cohorts: treatment-naïve patients ($n=35$) receiving intensive anti-VEGF therapy and chronically treated patients ($n=20$) receiving sustained-release corticosteroid implants. This approach achieves mean absolute errors in post-treatment VA prediction of $3.07 \pm 0.82$ and $4.20 \pm 2.79$ Early Treatment Diabetic Retinopathy Study (ETDRS) letters, respectively, falling within the acceptable range of clinical measurement variability and meeting thresholds for statistically significant visual change detection with $\geq90\%$ confidence. This work demonstrates that appropriately designed multimodal architectures can achieve clinically meaningful prediction accuracy even with limited datasets, offering a practical foundation for personalized DME management in typical clinical settings where large datasets are unavailable.",,https://openreview.net/pdf/24e60d29de9c2b73d81281817da5a265b3c0d434.pdf,https://openreview.net/forum?id=aMIGZcZtd1
Enhancing Wrist Fracture Detection through LLM-Powered Data Extraction and Knowledge-Based Ensemble Learning,Serge Didenko Vasylechko;Andy Tsai;Onur Afacan;Sila Kurugol,Poster,llm; object detection; limited data; weak labels;,,"The accuracy and generalization of deep learning models for fracture detection and classification in wrist radiographs is often limited by the scarcity of high-quality annotated data and class imbalances. Traditional annotation methods are time-consuming, expensive and prone to inter-observer variability \cite{rajpurkar2017mura}.  To address these challenges, we developed an automated, cost-free approach to extract structured information from radiology reports, such as fracture type, location and severity. Our technique incorporates methods introduced by MedPrompt \cite{nori2023can}, and leverages domain expertise for group based sampling \cite{khan2024knowledge}. Using these structured language labels alongside a pre-trained YOLO v7 backbone \cite{nagy2022pediatric, ciri2023bonefracture}, which initially demonstrated low accuracy scores on our clinical data, we were able to selectively finetune the model in pseudo-blind manner. This approach utilized the extracted language labels without requiring expert annotations for training. We curated a large dataset of almost 3,000 pediatric wrist X-ray images and their corresponding radiology reports. Validation and testing were conducted on a smaller subset of 300 expert-annotated images.
Our findings indicate that this pseudo-blind training strategy significantly enhances the base accuracy of the pre-trained model, achieving performance comparable to models fine-tuned with meticulously labeled expert annotations. Specifically, we improved the mean Average Precision (mAP) detection score for true positives related to fractures from 76\% to 83\%. Additionally, we observed improvements in precision and recall metrics for fracture detection. By integrating prompt-based information extraction with knowledge-based grouping, we achieved a robust and effective model for fracture detection.",,https://openreview.net/pdf/f3d378d20af03132cb50c0657de7f5b92e68764a.pdf,https://openreview.net/forum?id=Rd93NNCOnW
Equivariant Imaging Biomarkers for Robust Unsupervised Segmentation of Histopathology,Fuyao Chen;Yuexi Du;Tal Zeevi;Nicha C Dvornek;John A Onofrey,Poster,Histopathology;Unsupervised Segmentation;Equivariance;Convolutional Neural Network;Prostate cancer,"This study introduces unsupervised segmentation for prostate cancer histopathology using rotation-invariant biomarkers and a novel symmetric convolutional kernel, enhancing the accuracy and robustness of digital pathology analysis.","Histopathology evaluation of tissue specimens through microscopic examination is essential for accurate disease diagnosis and prognosis. However, traditional manual analysis by specially trained pathologists is time-consuming, labor-intensive, cost-inefficient, and prone to inter-rater variability, potentially affecting diagnostic consistency and accuracy. As digital pathology images continue to proliferate, there is a pressing need for automated analysis to address these challenges. Recent advancements in artificial intelligence-based tools such as machine learning (ML) models, have significantly enhanced the precision and efficiency of analyzing histopathological slides. However, despite their impressive performance, ML models are invariant only to translation, lacking invariance to rotation and reflection. This limitation restricts their ability to generalize effectively, particularly in histopathology, where images intrinsically lack meaningful orientation. In this study, we develop robust, equivariant histopathological biomarkers through a novel symmetric convolutional kernel via unsupervised segmentation. The approach is validated using prostate tissue micro-array (TMA) images from 50 patients in the Gleason 2019 Challenge public dataset. The biomarkers extracted through this approach demonstrate enhanced robustness and generalizability against rotation compared to models using standard convolution kernels, holding promise for enhancing the accuracy, consistency, and robustness of ML models in digital pathology. Ultimately, this work aims to improve diagnostic and prognostic capabilities of histopathology beyond prostate cancer through equivariant imaging.",,https://openreview.net/pdf/314b41bf921da416b0102ee430ab08eb2270f361.pdf,https://openreview.net/forum?id=nICgVRhKgG
Evaluation of Virtual Stain Multiplexed CD68 for Macrophage Detection in NSCLC PD-L1 Slides,Elad Arbel;Oded Ben-David;Itay Remer;Amir Ben-Dor;Daniela Rabkin;Sarit Aviel-Ronen;Frederik Aidt;Tine Hagedorn-Olsen;Lars Jacobsen;Kristopher Kersch;Jim Christian;Quyen Nguyen;Anya Tsalenko,Poster,Immunohistochemistry;Virtual Stain;Multiplexing;Deep Learning;Macrophages;NSCLC;PD-L1;AI;Agreement;Pathology,"Evaluation of Virtual Stain Multiplexing, demonstrating improved agreement and performance of VSM CD68 assisted pathologiststs detecting macrophages in PD-L1 IHC stained slides","Manual reading of tissue slides by pathologists serves both as a foundation for clinical decision-making and as a source of ground truth for training artificial intelligence (AI) models. However, challenges such as inter-observer variability, limited tissue availability, and complex annotation tasks often compromise reliability and scalability. This study exemplifies a broader trend in pathology: leveraging virtual staining and other AI-based methodologies to address these challenges. 
We applied virtual stain multiplexing to a challenging annotation task - macrophage identification in non-small cell lung cancer tissue PD-L1 IHC stains, demonstrating its ability to improve pathologist performance and inter-observer agreement. In six challenging regions selected from 49 curated whole slide images, virtual staining significantly increased macrophage detection consistency, with Fleiss' kappa improving from -0.1 to 0.62, and enhanced overall accuracy, with the F1 score increasing from 0.13 to 0.65.
These results highlight the potential use of AI-based virtual staining to assist pathologists reading slides, thereby improving consistency, enhancing accuracy, and alleviating the dependence on additional costly staining. Virtual stain multiplexing demonstrates a generalizable approach to improving pathologist performance through measurement-based AI tools, addressing broader needs for reproducibility and efficiency in diagnostic pathology.",,https://openreview.net/pdf/db1b808abd3dd52b72c6ea9954f9d3fed1c6f604.pdf,https://openreview.net/forum?id=ZQdMGQRELW
Fast forward: Rephrasing 3D deformable image registration through density alignment and splatting,Mattias P Heinrich;Alexander Bigalke;Lasse Hansen,Poster,Deformable registration;Splatting;Warping,"Forward splatting via differentiable rasterisation surpassing backward warping in registration robustness and accuracy, setting SOTA for multiple benchmarks.","Unsupervised learning- and optimisation-based 3D registration has almost exclusively been approached using backward warping (interpolation) for transforming images. While this has practical advantages in particular the ease of implementation within common libraries it limits the robustness and accuracy in certain challenging scenarios. The alternative solution of forward splatting (extrapolation) is currently limited to very few applications, e.g. mesh or point cloud registration, requiring specific geometric learning architectures that are so far less efficient compared to dense 3D convolutional networks. In this work, we propose to use a straightforward forward splatting technique based on differentiable rasterisation. Contrary to prior work, we rephrase the problem of deformable image registration as a density alignment of rasterised volumes based on intermediate point cloud representations that can be automatically obtained through e.g. geometric vessel filters or surface segmentations. Our experimental validation demonstrates state-of-the-art performance over a wide range of registration tasks including intra- and inter-patient alignment of thorax and abdomen.",,https://openreview.net/pdf/1ce74494ab598986e04f7b7081da957e9e379a54.pdf,https://openreview.net/forum?id=rbV51Uz7CN
Feature Attribution for Deep Learning Models through Total Variance Decomposition,Yinzhu Jin;Shen Zhu;Tom Fletcher,Poster,feature attribution;explainable AI;counterfactual explanation;generative diffusion model,,"This paper introduces a new approach to feature attribution for deep learning models, quantifying the importance of specific features in model decisions. By decomposing the total variance of model decisions into explained and unexplained fractions, conditioned on the target feature, we define the feature attribution score as the proportion of explained variance. This method offers a solid statistical foundation and normalized quantitative results. When ample data is available, we compute the score directly from test data. For scarce data, we use constrained sampling with generative diffusion models to represent the conditional distribution at a given feature value. We demonstrate the method’s effectiveness on both a synthetic image dataset with known ground truth and OASIS-3 brain MRIs.",,https://openreview.net/pdf/7a41bb3d4206c17cfc9916c35430797d7c59a6e0.pdf,https://openreview.net/forum?id=R4lRVjL4KX
Federated Class-Heterogeneous Report Labeling with Surgical Aggregation,Nikhil Shah;Pranav Kulkarni;Florence Doo;Ang Li;Michael A. Jacobs;Vishwa Sanjay Parekh,Poster,Report labeling;Label alignment;Federated learning;Chest x-ray,Federated Class-Heterogeneous Radiology Report Labeling with Surgical Aggregation,"Labeling radiology reports is essential for creating medical imaging datasets and enabling AI-driven clinical decision support. While SBERT-based classifiers offer computationally efficient solutions for this task, a major challenge is the class heterogeneity across datasets, as different groups focus on extracting distinct disease labels. For instance, NIH and CheXpert CXR datasets share only 7 of their 14 and 13 labels, respectively. To address this, we propose to use Surgical Aggregation, a class-heterogeneous federated learning framework that collaboratively trains a global multi-label classifier without requiring alignment of labeling schemes across clients. Surgical Aggregation selectively merges shared class weights while appending new disease-specific nodes, thereby unifying distinct local labeling priorities, to dynamically incorporate all disease labels of interest. We evaluated Surgical Aggregation in multiple simulated settings with varying number of participating nodes as well as different degrees of overlapping labels. Our results demonstrate high performance confirming adaptability in class-heterogeneous environments, thereby offering a scalable and privacy-preserving solution for collaborative medical report labeling. Our code is available at https://github.com/BioIntelligence-Lab/Federated-MedEmbedX",,https://openreview.net/pdf/c1341dd7ffa69a74bdaeac091e722f081e189d25.pdf,https://openreview.net/forum?id=UZiIFs95yK
FERN: A Fetal Echocardiography Registration Network for 2D-to-3D Alignment,Paula Ramirez Gilliland;David F A Lloyd;Jacqueline Matthew;Reza Razavi;Milou PM Van Poppel;Andrew P. King;Maria Deprez,Poster,Fetal echocardiography;3D Fetal ultrasound;STIC;Congenital Heart Disease;3D plane localisation;Fetal cardiology;Fetal cardiac imaging,This study uses a Slice-to-Volume Transformer to map 2D standard fetal echocardiography views into a 3D space for antenatal Congenital Heart Disease evaluation.,"2D Freehand echocardiography remains the primary imaging modality for routine fetal cardiac care, essential in the antenatal detection of Congenital Heart Disease (CHD). However, there is a lack of spatial context which requires 3D imaging. Current 3D methods, such as Spatio-Temporal Image Correlation (STIC), face limitations in success rate, image quality, and ease of use, and come at the cost of lower spatial and temporal resolution compared to 2D acquisitions. This work studies the feasibility of aligning real high spatial and temporal resolution 2D fetal echocardiography into a reference 3D space defined by lower resolution 3D STIC. FERN, a $\textbf{F}$etal $\textbf{E}$chocardiography $\textbf{R}$egistration $\textbf{N}$etwork, employs transformers for standard fetal echocardiography view alignment. The network is trained on simulated 2D slices derived from 3D volumes at end-diastole, and validated on real 2D acquisitions from fetuses with Coarctation of the Aorta and Right Aortic Arch diagnoses, achieving a mean Euclidean distance of 2.98 $\pm$ 1.27 mm on cardiac region-of-interest points between predicted and manually selected planes. Compared to manually aligned planes, improved image similarity to an average atlas is achieved, confirmed by blinded best plane selection. This work demonstrates that high spatial and temporal resolution 2D fetal echocardiography can be integrated into a 3D context provided by lower-resolution 3D acquisitions or fetal cardiac atlases, potentially resulting in a new 3D visualization tool for enhanced CHD diagnosis.",,https://openreview.net/pdf/177546de46e1a1007bc1f800a0612f9fcc2fc39c.pdf,https://openreview.net/forum?id=weoMf4wdVI
Foundation Model Ensemble for Out-of-Distribution Generalization: Predicting Lymph Node Metastasis in Early Gastric Cancer Using Whole-Slide Imaging,Woojin Chung;Yujun Park;Yoonho Nam,Poster,Whole-Slide Imaging (WSI);Foundation Model;Foundation Model Ensemble;Lymph Node Metastasis Prediction;Early Gastric Cancer,"This study examines foundation model ensembles for improving lymph node metastasis prediction in early gastric cancer using whole-slide imaging, tested on out-of-distribution datasets from external institutions and endoscopic submucosal dissection.","Recent advances in deep learning have improved the practicality of automated analysis for whole-slide imaging. However, challenges remain in image analysis due to variations in imaging equipment, tissue preparation, staining protocols, and other variables. These variations hinder the generalizability of trained models to external datasets. Recently, foundation models trained on large-scale pathology datasets have been introduced by various research groups, demonstrating the potential to address this issue. Since each foundation model was trained on datasets collected from different sources under varying settings, the learned representations reflect different characteristics to some extent. These differences suggest that leveraging the information of multiple models could improve generalization and robustness compared to using a single model. In this study, we investigate foundation model ensembles for predicting lymph node metastasis in early gastric cancer across three different datasets. By comparing ensemble models with individual ones, we demonstrate that ensembling multiple foundation models improves performance in whole-slide imaging for both in-distribution and out-of-distribution data.",,https://openreview.net/pdf/118f9590bc11808338088696acedc72f576699aa.pdf,https://openreview.net/forum?id=JspipsZKuo
GAMBAS: Generalised-Hilbert Mamba for Super-resolution of Paediatric Ultra-Low-Field MRI,Levente Baljer;Ula Briski;Robert Leech;Niall J Bourke;Kirsten A Donald;Layla E Bradford;Simone R Williams;Sadia Parkar;Sidra Kaleem;Salman Osmani;Sean CL Deoni;Steven CR Williams;Rosalyn J Moran;Emma C. Robinson;František Váša,Poster,Mamba;Hilbert curve;MRI;Deep Learning;Neurodevelopment,,"Magnetic resonance imaging (MRI) is critical for neurodevelopmental research, however access to high-field (HF) systems in low- and middle-income countries is severely hindered by their cost. Ultra-low-field (ULF) systems mitigate such issues of access inequality, however their diminished signal-to-noise ratio limits their applicability for research and clinical use. Deep-learning approaches can enhance the quality of scans acquired at lower field strengths at no additional cost. For example, Convolutional neural networks (CNNs) fused with transformer modules have demonstrated a remarkable ability to capture both local information and long-range context. Unfortunately, the quadratic complexity of transformers leads to an undesirable trade-off between long-range sensitivity and local precision. We propose a hybrid CNN and state-space model (SSM) architecture featuring a novel 3D to 1D serialisation (GAMBAS), which learns long-range context without sacrificing spatial precision. We exhibit improved performance compared to other state-of-the-art medical image-to-image translation models. Our code is made publicly available at https://github.com/levente-1/GAMBAS.",,https://openreview.net/pdf/3f5ece3fb1b77dd9ddabb472e00ca749d52817ea.pdf,https://openreview.net/forum?id=ikfiyBBHAz
Generate to Ground: Multimodal Text Conditioning Boosts Phrase Grounding in Medical Vision-Language Models,Felix Nützel;Mischa Dombrowski;Bernhard Kainz,Poster,Phrase Grounding;Visual Grounding;Stable Diffusion;Latent Diffusion Models;Cross-Attention;Chest X-Rays,,"Phrase grounding, *i.e.*, mapping natural language phrases to specific image regions, holds significant potential for disease localization in medical imaging through clinical reports. While current state-of-the-art methods rely on discriminative, self-supervised contrastive models, we demonstrate that generative text-to-image diffusion models, leveraging cross-attention maps, can achieve superior zero-shot phrase grounding performance. 
Contrary to prior assumptions, we show that fine-tuning diffusion models with a frozen, domain-specific language model, such as CXR-BERT, substantially outperforms domain-agnostic counterparts. This setup achieves remarkable improvements, with mIoU scores doubling those of current discriminative methods. These findings highlight the underexplored potential of generative models for phrase grounding tasks. 
To further enhance performance, we introduce Bimodal Bias Merging (BBM), a novel post-processing technique that aligns text and image biases to identify regions of high certainty. BBM refines cross-attention maps, achieving even greater localization accuracy. Our results establish generative approaches as a more effective paradigm for phrase grounding in the medical imaging domain, paving the way for more robust and interpretable applications in clinical practice. The source code and model weights are available at https://github.com/Felix-012/generate_to_ground.",,https://openreview.net/pdf/60272c8cd91ff404405d4a297cf16321bb5ef888.pdf,https://openreview.net/forum?id=yTjotBI30L
HIEGNet: A Heterogenous Graph Neural Network Including the Immune Environment in Glomeruli Classification,Niklas Kormann;Masoud Ramuz;Zeeshan Nisar;Nadine S. Schaadt;Hendrik Annuth;Benjamin Doerr;Friedrich Feuerhake;Thomas Lampert;Johannes F. Lutzeyer,Poster,Graph Neural Networks;Digital Histopathology;Glomeruli Classification;Immune Environment;Graph Representation of Whole Slide Images,We propose a novel heterogeneous graph representation and corresponding graph neural network to classify glomerular health under consideration of the immune environment in whole slide images.,"Graph Neural Networks (GNNs) have recently been found to excel in histopathology. However, an important histopathological task, where GNNs have not been extensively explored, is the classification of glomeruli health as an important indicator in nephropathology. This task presents unique difficulties, particularly for the graph construction, i.e., the identification of nodes, edges, and informative features. In this work, we propose a pipeline composed of different traditional and machine learning-based computer vision techniques to identify nodes, edges, and their corresponding features to form a heterogeneous graph. We then proceed to propose a novel heterogeneous GNN architecture for glomeruli classification, called HIEGNet, that integrates both glomeruli and their surrounding immune cells. Hence, HIEGNet is able to consider the immune environment of each glomerulus in its classification. Our HIEGNet was trained and tested on a dataset of Whole Slide Images from kidney transplant patients. Experimental results demonstrate that HIEGNet outperforms several baseline models and generalises best between patients among all baseline models. Our implementation is publicly available at https://github.com/nklsKrmnn/HIEGNet.git.",,https://openreview.net/pdf/f44d12a5352a2699d07441a5779981ec45c1f030.pdf,https://openreview.net/forum?id=zt69HTmOjP
Histopathology Image Report Generation by Vision Language Model with Multimodal In-Context Learning,Shih-Wen Liu;Hsuan-Yu Fan;Wei-Ta Chu;Fu-En Yang;Yu-Chiang Frank Wang,Poster,Multimodal In-Context Learning;Medical Report Generation;Pathology Images;Vision-Language Models;HistGen Benchmark,Histopathology Image Report Generation by Vision Language Model with Multimodal In-Context Learning,"Automating medical report generation from histopathology images is a critical challenge requiring effective visual representations and domain-specific knowledge. Inspired by the common practices of human experts, we propose an in-context learning framework called PathGenIC that integrates context derived from the training set with a multimodal in-context learning (ICL) mechanism. Our method dynamically retrieves semantically similar whole slide image (WSI)-report pairs and incorporates adaptive feedback to enhance contextual relevance and generation quality. Evaluated on the HistGen benchmark, the framework achieves state-of-the-art results, with significant improvements across BLEU, METEOR, and ROUGE-L metrics, and demonstrates robustness across diverse report lengths and disease categories. By maximizing training data utility and bridging vision and language with ICL, our work offers a solution for AI-driven histopathology reporting, setting a strong foundation for future advancements in multimodal clinical applications.",,https://openreview.net/pdf/73e5614e99b7beab1f3796a5f440ff7b1966b550.pdf,https://openreview.net/forum?id=DSG6HJ65a6
How to select slices for annotation to train best-performing deep learning segmentation models for cross-sectional medical images?,Yixin Zhang;Kevin Kramer;Maciej A Mazurowski,Poster,Annotation;Semantic segmentation;Cross-sectional Medical Image Analysis,An experimental study on aspects affecting the efficacy of sparse annotations in training deep segmentation models for cross-sectional medical images,"Automated segmentation of medical images heavily relies on the availability of precise manual annotations. However, generating these annotations is often time-consuming, expensive, and sometimes requires specialized expertise (especially for cross-sectional medical images). Therefore, it is essential to optimize the use of annotation resources to ensure efficiency and effectiveness. In this paper, we systematically address the question: ""in a non-interactive annotation pipeline, how should slices from cross-sectional medical images be selected for annotation to maximize the performance of the resulting deep learning segmentation models?""
We conducted experiments on 4 medical imaging segmentation tasks with varying annotation budgets, numbers of annotated cases, numbers of annotated slices per volume, slice selection techniques, and mask interpolations. 
We found that:
1) It is almost always preferable to annotate fewer slices per volume and more volumes given an annotation budget. 
2) Selecting slices for annotation by unsupervised active learning (UAL) is not superior to selecting slices randomly or at fixed intervals, provided that each volume is allocated the same number of annotated slices. 
3) Interpolating masks between annotated slices rarely enhances model performance, with exceptions of some specific configuration for 3D models.",,https://openreview.net/pdf/613675227d125397c35ea4bb210cd0bacc97f465.pdf,https://openreview.net/forum?id=VdtyUxL2u1
I2I-Galip: Unsupervised Medical Image Translation Using Generative Adversarial CLIP,Yilmaz Korkmaz;Vishal M. Patel,Poster,image translation;unsupervised learning;generative adversarial models,A CLIP guided image translation framework for unsupervised medical image translation,"Unpaired image-to-image translation is a challenging task due to the absence of paired examples, which complicates learning the complex mappings between the distinct distributions of the source and target domains. One of the most commonly used approaches for this task is cycle-consistent models which require the training of a new pair of generator-discriminator networks for each translation. In this paper, we propose a new image-to-image translation framework named Image-to-Image-Generative-Adversarial-CLIP (I2I-Galip) where we utilize pre-trained multi-modal foundation models to mitigate the need of separate generator-discriminator pairs for each source-target mapping while achieving better and more efficient multi-domain translation. By utilizing the massive knowledge gathered during pre-training a foundation model, our approach makes use of a single lightweight generator network with $\approx$13M parameters for the multi-domain image translation task. Comprehensive experiments on translation performance in public MRI and CT datasets show the superior performance of the proposed framework over the existing approaches.",,https://openreview.net/pdf/ee22b51416e2056888e79ff8f0eb5866d4c69e8e.pdf,https://openreview.net/forum?id=lAQ29DUZCa
Intelligent Lesion Selection: A Novel Method for Longitudinal Assessment of Breast Cancer Lung Metastases,Melika Qahqaie;Veronika A Zimmer;Eduardo Castaneda;Katariina Peltonen;Joonas Laaksolilja;Juho Lähteenmaa;Tobias Heimann;Andreas Maier;Dominik Neumann,Poster,Longitudinal disease assessment;Lung metastasis in breast cancer;Computed Tomography (CT);Deep learning;Lesion detection and selection,A novel pipeline with temporal lesion pair classification improves tumor size progression assessment by 42% and treatment response classification accuracy by 22% in CT-based metastatic lung lesion monitoring.,"Breast cancer, the second most common cancer globally, often metastasizes to the lungs, requiring frequent computed tomography (CT) scans to monitor disease progression. Manual analysis by radiologists is time-consuming and prone to variability, underscoring the need for automated systems to enhance accuracy and efficiency. The goal of such systems is to optimize processes like RECIST score calculation for tumor response assessment. This study presents a pipeline for the automated temporal analysis of breast cancer lung metastases. Existing lung nodule detection and segmentation models were adapted for detecting and segmenting breast cancer metastases. Registration-based lesion tracking was incorporated, and a novel Temporal Lesion Pair Classifier was developed to identify significant lesions and estimate tumor load evolution by summing their diameters, following an adaptation of the RECIST guidelines. Evaluated on a unique dataset of breast cancer patients, each with multiple annotated CT scans at different disease stages, the proposed pipeline demonstrated a 42\% reduction in median tumor size progression discrepancy for consecutive study pairs and improved tumor response classification accuracy by 22\% at the patient level.",,https://openreview.net/pdf/a7d880cfb62453dad3c78d5103acb39da19fc572.pdf,https://openreview.net/forum?id=Xk69ksan04
Joint Supervised and Self-supervised Learning for MRI Reconstruction,George Yiasemis;Nikita Moriakov;Clara I. Sánchez;Jan-Jakob Sonke;Jonas Teuwen,Poster,MRI Reconstruction;Inverse Problems;Deep Learning;Self-supervised Learning,JSSL combines supervised learning on proxy datasets with self-supervised learning on target datasets to improve MRI reconstruction when fully-sampled target data is unavailable.,"Magnetic Resonance Imaging (MRI) is a crucial modality but, its inherently slow acquisition process poses challenges in obtaining fully-sampled $k$-space data under motion. The lack of fully-sampled acquisitions, serving as ground truths, complicates the training of deep learning (DL) algorithms in a supervised manner.  To address this limitation, self-supervised learning (SSL) methods have emerged as a viable alternative, leveraging available subsampled $k$-space data to train neural networks for MRI reconstruction. Nevertheless, these approaches often fall short when compared to supervised learning (SL). We propose Joint Supervised and Self-supervised Learning (JSSL), a novel training approach for DL-based MRI reconstruction algorithms aimed at enhancing reconstruction quality in cases where target datasets containing fully-sampled $k$-space measurements are unavailable. JSSL operates by simultaneously training a model in a SSL setting, using subsampled data from the target dataset(s), and in a SL manner, utilizing proxy datasets with fully-sampled $k$-space data. We demonstrate JSSL's efficacy using two distinct combinations of target and proxy data. Quantitative and qualitative results showcase substantial improvements over conventional SSL methods. Furthermore, we provide ""rule-of-thumb"" guidelines for training MRI reconstruction models. Our code is available at https://github.com/NKI-AI/direct.",,https://openreview.net/pdf/94e736d6e0d5a97b538d73fb5afcc3e76a56e468.pdf,https://openreview.net/forum?id=pNXQ0yzn9b
Learning from a Few Shots: Data-efficient Cervical Vertebral Maturation Assessment,Helen Schneider;Aditya Parikh;Priya Priya;Maximilian Broß;Tom Verhofstadt;Anna Konermann;Rafet Sifa,Poster,Few-shot Learning;Transfer Learning;Orthodontic;CVM Assessment,Data-efficient Deep Learning for CVM Assessment,"The timing of treatment is a crucial decision in orthodontics. Initiating treatment during
the appropriate growth phase leads to optimal patient outcomes and can prevent prolonged
treatment durations. The most commonly used method for classifying growth phases is
cervical vertebral maturation (CVM) assessment, which categorizes CVM into six stages
based on the shape and size of the cervical vertebrae. Due to the complexity of manual CVM
analysis, it often falls short in performance when assessed visually. Deep learning methods
can assist physicians in classifying CVM stages, thus improving orthodontic workflows and
treatments. However, a significant challenge in deep learning-based CVM assessment is
the limited dataset volume, resulting from difficulties in data collection and annotation.
While small training datasets can greatly hinder the model’s generalization performance,
research on data-efficient training methods for CVM assessment is still lacking. To the best
of our knowledge, this paper is the first to evaluate the potential of few-shot learning and in-
domain transfer learning for CVM assessment. Specifically, we investigate the architectures
ResNet18 and MedSam-2D. Few-shot learning enhances classification performance by up
to 9%. Additionally, in-domain pre-training (using chest X-ray data) results in a significant
performance increase of up to 4%.",,https://openreview.net/pdf/b1b339dd04798e0704460bf608c3df9db290f124.pdf,https://openreview.net/forum?id=CykTyfqXcl
LiFE-Net: Longitudinal information Fusion for Enhanced lesion detection in unsupervised learning contexts,Walid Yassine;Martin Charachon;CELINE HUDELOT;Roberto Ardon,Poster,Longitudinal imaging;Liver lesion detection;Deep learning;CT scans,,"Accurate detection of liver lesions in longitudinal follow-up is critical for assessing disease progression. Unlike clinical practices that compare multiple time points, most deep-learning approaches treat these time points independently. Existing longitudinal imaging methods, particularly in brain imaging, use strategies like channel-wise concatenation, recurrent architectures, or temporal difference computation. However, these methods might fall short in liver imaging due to challenges like non-rigid motions, anatomical variability, and changes in imaging conditions.

To address these challenges, we introduce LiFE-Net, the first framework to integrate longitudinal information from baseline liver CT scans through feature fusion. Our method employs intermediate feature fusion via self-attention mechanisms, leveraging baseline images to incorporate longitudinal information for more accurate predictions. We adopt an unsupervised training approach using synthetic lesions to address the lack of supervised datasets for longitudinal liver tumors.

Our results show improvements in detection performance on follow-up images when baseline information is incorporated, with gains in both detection mAP and ROC AUC per exam metrics. 
An exhaustive ablation study further highlights the impact of baseline image integration, registration quality, and architectural components in achieving these improvements. Our code for LiFE-Net is made publicly available at: https://github.com/walid-yassine/LiFE-Net",,https://openreview.net/pdf/d7ad8e77e332be99d247d55b6e917ccd2a3b9f10.pdf,https://openreview.net/forum?id=32h0bBn6YZ
LUV-Net: Multi-Pattern Lung Ultrasound Video Classification through Pattern-Specific Attention with Efficient Temporal Feature Extraction,Jung Hoon Lee;ChanGi Kim;Jinwoo Lee;Si Mong Yoon;Kyung-Eui Lee;HYUN-JUN PARK;Kwonhyung Hyung;Chang Min Park,Poster,Video Multi-label Classification;Lung Ultrasound;Pattern-Specific Attention;Efficient Temporal Feature,Multi-Pattern Lung Ultrasound Video Classification Network(LUVNet),"Lung ultrasound (LUS) has emerged as a crucial bedside imaging tool for critical care, yet its interpretation remains challenging due to its artifact-based nature and high operator dependency. While deep learning approaches offer promising solutions for LUS pattern analysis, existing methods are limited by their focus on single-pattern recognition or disease-specific classification, and inadequate handling of temporal dynamics in video-based models. We propose LUV-Net (Lung Ultrasound Video Network), a novel deep learning model for multi-label classification of LUS patterns, combining pattern-specific attention mechanisms with temporal feature extraction. Our approach consists of two key modules: a spatial feature extraction module utilizing independent pattern-specific attention mechanisms, and a temporal feature extraction module designed to capture sequential relationships between adjacent frames. The model was evaluated using two distinct datasets: a development set of 341 LUS videos and a temporally separated validation set of 56 videos. Through 5-fold cross-validation, LUV-Net demonstrated superior performance in identifying all four LUS patterns (A-lines, B-lines, consolidation, and pleural effusion) compared to conventional video models, achieving higher AUC scores across patterns. The model's interpretability was validated through visualization of pattern-specific attention regions, providing insights into its decision-making process. The code is publicly available at https://github.com/iamhxxn2/LungUS_Video.",,https://openreview.net/pdf/920a13da61bab9e078b0af210aabe43cdf654f0d.pdf,https://openreview.net/forum?id=cjlaCXuGpt
